"gene","baseMean","log2FoldChange","pvalue","padj","avg_cpm"
"Slfn8",49.3106741332653,2.79389491296948,2.83313440966509e-09,1.64343422740802e-07,297.35346934496
"Ms4a6c",77.6642503661346,2.7858698781346,1.30523937307996e-09,7.92069591194101e-08,470.307905650917
"Il15",35.9463169092284,2.78458916796145,4.26587366624025e-07,1.66237815332101e-05,216.045673141206
"Nod1",28.1968622637337,2.77638902201641,5.76680027035324e-07,2.17446110788276e-05,170.712555610957
"Stat1",66.6138871871823,2.77351600928613,3.57662386376473e-12,3.12399594721243e-10,405.285036593723
"Mxd1",50.6419069421426,2.76060023921352,1.02654972926784e-11,7.95995040072073e-10,306.477505670919
"Dck",22.1038653005578,2.75689868305142,1.06046147190555e-05,0.000297359657749457,134.79035731172
"Isg15",223.978008139695,2.75601241956302,1.66740679422416e-27,5.06824969172376e-25,1346.60661784702
"Ifitm3",248.408325894762,2.74219366183493,2.65522500350676e-25,7.47298325986959e-23,1497.89725367758
"Nmi",29.9584516924697,2.73564571574997,1.46820866159766e-05,0.000389049690450091,180.798560640554
"Ccrl2",166.832495025566,2.71009668457802,2.05675267699382e-18,3.39766599836436e-16,1001.40261524804
"Epsti1",36.4735888197653,2.70373878270859,2.39181751283852e-10,1.59433520000526e-08,221.675342796847
"Ifi35",42.599433000808,2.69254500899895,1.38576348972038e-09,8.29166673888594e-08,257.927071540525
"Nlrc5",64.7764515803693,2.6916244568857,8.67566828191044e-12,6.93962139728815e-10,391.885426433819
"Apobec3",23.1596629963131,2.67863544638074,4.44360534721029e-07,1.72280393027811e-05,140.542570890702
"Stat2",75.2612190356924,2.67798077487792,3.19464074171923e-14,3.51827173859775e-12,457.100154169895
"Mndal",100.31627562703,2.66417737237433,1.89612525490859e-18,3.20192351378898e-16,607.433344852765
"Tdrd7",18.9313150005191,2.66255759260046,2.85074322849912e-05,0.000680749809072997,114.827191039197
"AW112010",629.538358886405,2.6612216741682,2.486780317777e-40,1.45361874113749e-37,3795.47212496553
"Ifi204",230.69929135242,2.66050282540176,1.83844116066059e-32,7.76128576658881e-30,1395.94065603714
"Stxbp3a",29.1135693062523,2.6483099017369,1.69498005866489e-08,8.41840095803562e-07,176.48252946745
"Mnda",35.4105453838415,2.6312723201731,1.44759809484532e-06,4.89679182109838e-05,214.223960647476
"Samd9l",64.6897655060124,2.60297900270698,3.20206389108395e-12,2.8293585474822e-10,391.748043022301
"Slc25a22",37.0050727506422,2.59488938699541,5.14972273774996e-08,2.49253140663452e-06,224.699245542723
"Cited2",49.590563367585,2.57384302693181,2.53300832547169e-12,2.26450944297169e-10,300.353960595701
"Tiparp",37.7770024585373,2.55246928386662,4.05052585775508e-07,1.60312218713963e-05,227.333256428279
"Trex1",82.9095652361574,2.53475919524282,2.35924285190238e-12,2.13427219423883e-10,501.583141317257
"Casp4",41.4971732442143,2.52871882561936,4.15402105361021e-07,1.63556507701471e-05,250.634803252499
"Polr2g",29.5816219143182,2.52709929408003,1.13167220288701e-05,0.000313853177727678,176.787693037404
"Xaf1",42.4169853608718,2.50212694720172,2.72841243630455e-08,1.3376262002244e-06,256.616412058939
"Znfx1",109.922408540595,2.48412437477666,1.4341327548925e-18,2.53441274521584e-16,665.72939616129
"Pml",36.979947915504,2.47438661256201,5.85464448104545e-07,2.18085506918943e-05,223.418486216221
"Cd274",262.324944503071,2.46647197502212,6.59375646666287e-35,3.1316222118857e-32,1585.98107550609
"Ugcg",21.7940764480974,2.46455279068124,5.05156305596219e-07,1.93872866981094e-05,131.507143947274
"Irf1",68.656157680862,2.44167149152395,3.68007349674784e-15,4.23710280330104e-13,416.033106211206
"Eif2ak2",27.8482503976767,2.43825500772429,2.72353090777355e-06,8.69584511267699e-05,168.732200411598
"Aim1",21.4099571333495,2.43584669872716,3.20075093467532e-05,0.000753018772526247,129.497777944942
"Ccl5",3183.1424889839,2.43430244462431,3.10329741762879e-49,2.35819570765612e-46,19081.6029822856
"Parp10",26.7161914304876,2.43313974743378,1.4906332729976e-06,4.96767524973399e-05,162.710196685098
"Bbx",16.0380385907233,2.42703557402249,1.96668097125752e-05,0.000498997398663457,97.4119092439935
"Gch1",44.9541943978676,2.40489445452224,1.19782284112442e-07,5.41800938672884e-06,272.322130030015
"Marcksl1",169.740107094788,2.3922318366224,4.29201570111103e-21,8.81487224668721e-19,1022.35637814902
"Acsl1",183.680758496369,2.37878296930414,1.67898075943482e-18,2.89967608885118e-16,1106.42816535915
