"gene","baseMean","log2FoldChange","pvalue","padj","avg_cpm"
"Msn",80.3051690968502,1.35079911165027,2.6908201571362e-09,9.67035719908244e-08,487.561801178811
"Snx10",59.2926406047525,1.34598345133294,7.90022320824055e-07,1.87900935664217e-05,360.662883152769
"Klf6",55.626666828446,1.33344524282193,1.15064595809679e-05,0.000205386592214783,336.302260600511
"Slc7a11",75.9919603241695,1.33166894746231,4.89026903928201e-06,9.85057156110189e-05,464.907806912384
"Psma6",42.9048293916644,1.31658869916771,6.42027034575084e-05,0.000940686205918683,261.15223018424
"Dync1i2",38.1753987623593,1.31331882358068,4.86607301460599e-05,0.000744792188614553,231.708135933568
"Ddhd1",72.3210325133433,1.3053646327531,3.12908788843457e-07,7.87873425736086e-06,438.963910219346
"Prdx5",110.334200202123,1.30396845462188,2.52955630651097e-09,9.2125537270163e-08,669.944480290359
"Icam1",112.884894563642,1.30159259581657,4.40522881654949e-10,1.78795306892591e-08,689.426241876747
"Larp1",55.6004817771871,1.30097986814693,4.47206437690733e-06,9.07539830517662e-05,336.865220047929
"Tnfaip3",154.58156190895,1.29509506901667,8.81757863421072e-09,2.97247134288806e-07,930.663426384441
"Tnfrsf1b",259.984859846612,1.28901344461228,3.87317097845978e-22,5.10024810031232e-20,1581.15015184448
"Sema4a",46.7522699221906,1.26728379493287,4.43251460972556e-06,9.04011354653529e-05,285.324053480732
"Dtx3l",60.8468489013117,1.24626613272243,3.52731538731095e-06,7.35954959838433e-05,369.085919780261
"Nfkb1",89.4453105484325,1.23350014364635,4.88838834929639e-08,1.41416567920425e-06,540.878934499785
"Nfkbia",221.73603565306,1.21698375348247,9.42477336825357e-14,6.30223779821415e-12,1341.71034795359
"Mmp13",100.648574246736,1.21332860348467,5.59272890009668e-06,0.000109485058356129,608.754721175637
"Cxcl2",615.257966602051,1.20840615463022,8.65983562914926e-07,2.04181904805201e-05,3724.2085212408
"Actr2",190.171624329552,1.20500368598772,2.34726849724723e-13,1.46175697714068e-11,1157.58326477339
"Mapkapk2",214.465567117351,1.19625443189379,5.79244021823669e-14,4.00463790681143e-12,1300.67611044869
"Rap1b",77.0545148772757,1.16024492252433,1.05703757252661e-06,2.44980469223639e-05,466.963436475702
"Cd47",52.0805321307246,1.14993647859183,3.10886723923681e-05,0.000505221891189121,316.856426129988
"Ccl9",634.377957716092,1.14647619502987,1.1019739730452e-32,2.64408931532433e-30,3862.09118859891
"Mmp14",92.3751179362274,1.14198239942877,2.90858665879255e-08,8.8161701536201e-07,561.830180728171
"AI607873",86.5870249532116,1.13529532349532,4.67601573410374e-07,1.15948134829235e-05,526.42758784091
"Grina",64.3367609176804,1.10450499449382,8.7418763553463e-06,0.000163195028162277,390.802820351025
"Acp5",122.516856649738,1.058528464751,1.09057739732071e-07,2.94600344613986e-06,743.708686519297
"Axl",180.423946520103,1.05467428197908,3.68884795104332e-12,1.95413127172801e-10,1096.12117653301
"Rassf4",114.18727074553,1.04273516384768,3.12028409997565e-08,9.32427754124593e-07,694.917653208245
"Ccr7",72.2660419368241,1.01346646343733,3.63497369464394e-05,0.000578269218039893,437.525532068094
"H3f3b",233.915623594675,1.00975262311384,2.48824471107519e-10,1.05176685766588e-08,1414.7232862314
"Actb",5292.67998948323,0.970606610939662,7.91277813355294e-08,2.18821844113644e-06,32254.19869732
"B2m",1533.91066958524,0.952543600695624,3.33812872705358e-20,3.94673248627581e-18,9312.0453752758
"Adam17",59.9884506299646,0.933936818093781,5.38046875381778e-05,0.000805392001718266,366.727283016807
"Zyx",154.911711785303,0.915020368528735,1.70381962516838e-06,3.78740068177756e-05,947.221155272603
"H2-K1",495.344363360921,0.849756312641354,5.70512988139712e-12,2.90890309827735e-10,3007.73172992033
"Ubc",360.63525391914,0.812911023820326,5.89692037277058e-09,2.02130573113707e-07,2185.4297221198
"Npc2",243.836458675,0.793786388258714,1.29935955039488e-07,3.44161532861085e-06,1480.96017865924
"Tmbim6",113.877065088195,0.779649481603379,3.47078201465392e-05,0.000558474155336227,692.24106052584
"Sat1",148.45470663306,0.779373907748844,1.20914291149015e-05,0.00021490605385483,900.942111913062
