"ID_REF"	"GSM1525731"	"GSM1525732"	"GSM1525733"	"GSM1525734"	"GSM1525735"	"GSM1525736"
10406031	8.638944151	8.396615884	8.540580659	7.776390729	7.109631708	7.319544952
10406050	4.678362603	4.65265713	4.915819408	4.585813927	4.563261891	4.672551378
10406067	6.937417874	6.60605946	6.703763312	7.56552645	7.3764878	7.510882837
10406086	3.884632648	4.24741413	3.997653708	3.742447582	3.999960927	3.664913506
10406108	3.648085271	3.91473954	3.898464839	3.73570722	3.900760806	3.787082881
10406111	6.899876254	6.130942984	6.233738489	5.454574593	5.50253709	5.352399257
10406139	3.193389107	3.62071093	3.561926394	3.375902169	3.380577481	3.349529752
10406141	6.561456605	6.398394359	6.25540275	6.265726747	6.36835554	6.315423023
10406159	3.439145101	3.370764181	3.446761757	3.405881883	3.536179979	3.638327103
10406171	3.964933032	4.124610919	4.118464491	3.556907932	3.993225843	4.259176829
10406176	3.344475492	3.662101913	3.294038742	3.447160165	3.434553816	3.683037234
10406193	6.856818038	6.70639116	6.759554052	7.089018858	7.011103912	6.861390428
10406198	11.92622587	11.9813282	11.9974029	12.19790194	12.21171539	12.19597277
10406203	7.335848658	7.615759466	7.426864538	7.588342179	7.502728191	7.570183335
10406205	7.61520309	7.288710318	7.260261354	7.188140643	6.998707724	6.761546498
10406226	2.822394335	2.322758033	2.524190448	3.03294873	2.574340538	2.3190503
10406229	3.270520513	4.011909508	3.619072925	3.691785032	3.687959387	4.032150943
10406245	4.119817201	3.926127033	4.571337558	4.123914862	4.471924047	3.891172209
10406248	4.048670848	4.622139525	4.26373372	4.300511842	4.301336927	4.534171422
10406250	12.41112067	12.42402253	12.39345513	12.4199819	12.33494422	12.33432059
10406254	8.700918786	8.009688563	8.132762742	7.34032869	7.417822289	7.527064576
10406270	6.035853222	6.459388828	6.559389421	7.731388584	8.179078989	7.709673812
10406276	2.650657906	2.82112458	2.933394894	2.792513028	2.692326403	2.718226553
10406278	11.4808476	11.71770488	11.56427009	11.67834052	11.93609119	11.87254704
10406280	3.304080104	3.194087442	3.339644791	3.213039693	3.223103664	3.235249878
10406287	5.679556356	5.492690908	5.196517757	6.248719016	6.110840362	6.097592732
10406332	2.865960766	2.760927676	2.798181959	2.829640037	2.700019126	3.028889221
10406334	3.856822609	4.010649564	4.180018341	6.682692791	5.814891835	5.681230936
10406361	3.642603319	3.50368301	3.511279086	3.442939636	3.352833676	3.095482891
10406364	2.831806705	2.736479621	2.761745352	3.291985436	2.86292484	2.847136413
10406385	7.337790196	6.424265897	6.305147735	7.104289795	6.93807555	6.76412998
10406399	5.366707349	5.692914152	5.491818702	5.514244167	5.48363277	5.258305599
10406401	2.033901064	1.939123337	2.089026087	1.859196512	1.863452349	2.117070092
10406403	2.664385589	2.614238487	2.396713448	2.515603799	2.53634218	2.490678608
10406405	2.373424284	2.173690854	2.144231154	2.019769136	2.018098858	2.07526908
10406407	5.832087344	5.014209441	4.706683124	9.307926052	7.991734214	8.543211252
10406417	12.28004323	12.16844325	12.23481779	12.0319388	12.0936024	12.03247179
10406419	4.923758218	5.017777674	5.54676653	5.597506517	5.044130553	4.860473069
10406423	5.48229328	5.170499716	5.328525208	6.092173217	5.879353246	6.038177269
10406426	9.070747194	8.432727871	8.491263743	9.188591613	8.982561465	8.82988757
10406434	4.187345605	4.072177821	4.575988436	6.064134984	5.250711392	5.457628046
10406452	2.288052476	2.373122641	2.567054997	2.518954079	2.514736829	2.424500825
10406456	3.506183436	3.645672694	3.742658578	3.952159622	3.9363482	3.575076213
10406459	6.359684298	6.083824694	6.084035891	7.028290497	7.263399785	7.031862888
10406461	2.507361426	2.582333802	2.387306102	2.329631654	2.569783561	2.486192844
10406464	2.766834025	3.097052044	3.092966325	2.952975204	3.063698637	3.197968492
10406466	6.17247815	5.455878368	5.236784633	6.240686765	5.804388179	6.097736246
10406482	5.421841238	5.362110173	4.776103933	6.718923347	6.362288397	6.152143885
10406493	2.518496176	2.58172392	2.514075947	2.577651641	2.426852535	2.7557365
10406499	11.32267802	11.26158292	11.1512382	11.10403568	11.0568586	10.90430629
10406501	3.206044186	3.209794273	3.055507507	3.04856237	3.03857708	3.311558801
10406504	3.90926883	3.453073728	3.204969777	4.815534323	3.481913179	3.752254039
10406519	2.564039014	2.819530628	3.067316114	2.680998784	2.764372423	2.827321937
10406530	7.190548582	7.076599017	7.166820638	7.282294372	7.066865469	7.082649558
10406536	4.527409776	4.392026175	3.813888998	4.752720239	4.195344349	4.243145705
10406538	4.621681539	5.17528786	4.932106415	4.914902791	4.773414818	5.015671766
10406541	11.73373869	11.76380418	11.69729739	11.61551837	11.56039395	11.55731374
10406546	5.345664099	5.592272028	5.277652202	5.355221235	5.110771809	5.220240958
10406548	4.65664377	4.77770795	4.997457222	4.736565717	4.770781141	5.001863611
10406551	5.088132373	5.450360082	5.264291976	5.951013109	5.755480296	5.76864573
10406564	3.20251307	3.446928129	3.554367427	3.240887931	3.451813066	3.534574115
10406581	3.617928267	3.61281415	3.527433576	3.654160736	3.743409943	4.076023572
10406590	4.604600074	4.999450874	5.156912888	4.776389497	5.011430909	4.989555128
10406598	6.747243667	6.525637538	6.576329014	5.434968898	5.396461899	5.385428857
10406614	5.175540819	5.12216581	4.538518569	5.001239562	4.447096558	4.926254027
10406622	4.487819605	4.638523115	4.673673903	4.488912343	4.54569066	4.595381887
10406626	5.686530114	5.377396077	5.433472996	6.71926986	6.874678334	6.599276797
10406646	3.096156392	3.614311446	3.506620535	3.037619993	3.369801121	3.434620616
10406663	5.169065437	4.871846866	4.819474062	6.057828085	6.027150347	5.932884957
10406672	5.351472	5.19117426	5.29174456	6.451936069	6.526942178	6.118722087
10406676	5.854704208	5.4563038	5.865585373	7.761539147	7.49908029	6.971440064
10406681	9.907918571	9.055219045	9.488491916	8.344826392	8.580559198	8.506044327
10406710	10.65757159	10.64733989	10.79691812	10.59949354	10.70719493	10.74095246
10406714	5.81195301	6.016289304	5.995133324	5.679536126	5.798386682	5.945319874
10406718	5.940992879	5.522571746	5.723267163	6.97307488	6.726906017	6.663941189
10406733	6.24864938	5.916156553	5.795804381	6.045721621	6.125660149	6.058272612
10406736	4.071809512	5.107064046	4.852185673	5.667560775	6.909069868	6.28518213
10406740	2.295068116	2.083006611	2.260332328	2.242883625	2.173561454	2.346470699
10406742	5.497385751	5.194051009	5.194498491	5.223629115	5.168781207	5.149189072
10406757	7.700663157	7.172246404	7.204781196	8.34774077	8.122099347	7.906454651
10406777	3.36395319	3.601962553	3.497589167	3.032109717	3.254931011	3.128381898
10406782	3.405342273	3.532420487	3.360555638	3.390575441	3.376292216	3.566596997
10406795	6.723436181	6.829990143	6.661284142	6.71011107	6.488463454	6.449748259
10406817	6.295800349	6.339858	6.391538417	8.264232611	6.9507468	7.274744459
10406823	3.627452095	3.681193571	4.011015871	3.322565385	3.799298034	3.559403368
10406825	5.490901119	5.299334627	5.340939951	5.287160168	5.191630412	5.309774906
10406838	4.635838824	5.0718394	5.220652522	4.89358294	4.933052913	5.281894397
10406843	5.750117679	6.062477556	6.378851823	5.924779282	5.921923934	6.027866688
10406845	3.249545682	3.314409525	3.478374	3.133616316	3.431217374	3.370979219
10406849	2.577894983	2.480215508	2.653883789	2.498469655	2.575176825	2.655759924
10406852	3.494592099	3.598932829	3.710074176	2.993725138	2.712597919	3.065408504
10406854	11.64588864	11.64590218	11.51590513	11.53778413	11.44100919	11.3806999
10406856	4.849965444	4.750410903	5.004616002	4.630797911	5.41106567	5.709630798
10406859	7.525937639	7.974417649	8.125369638	5.856388294	5.633766374	5.752671244
10406865	4.819830945	4.505261325	4.956173597	4.278030648	4.474812179	4.155603043
10406877	5.84483156	4.983863093	5.46812125	6.705396597	6.42944873	6.435926969
10406881	6.191268729	5.652468398	5.781634464	6.814545213	6.355345922	6.177033331
10406896	2.607000336	2.804614256	2.307564627	2.18139389	2.443965525	2.854286487
10406898	7.212489822	6.878060009	6.874382991	7.140156832	6.941159858	7.232999216
10406905	4.294112636	4.663075704	4.243827836	7.441695319	7.275330475	6.946642932
10406918	2.63964578	2.529380635	2.679780185	2.546751047	2.605998395	2.546751047
10406928	4.720457351	4.661788625	4.449779556	9.345917903	8.454562068	8.40574597
10406934	4.435465866	4.488371473	4.218752288	4.938850208	4.636758479	4.554530686
10406937	2.634845992	2.131882837	2.208767925	2.093535949	2.151328185	2.151099778
10406939	11.28320928	11.30158146	11.19360342	11.04614655	10.96146581	10.88353224
10406941	3.230448243	3.47736899	3.430169112	3.813898422	3.80788819	3.472635886
10406953	6.955129123	6.459559841	6.476821191	6.723651628	6.218224371	6.169867218
10406968	4.433137766	4.099555918	3.947423111	4.285475517	4.669454818	4.670003425
10406982	3.12031874	3.408132818	3.216411952	3.831908558	4.044970042	3.911952542
10407012	7.128247628	6.904854203	6.937171929	7.818059992	7.509651526	7.615214541
10407022	2.905673347	2.905673347	3.113969576	2.479409548	2.959058692	2.864046324
10407024	3.458759349	3.348913843	3.53602481	3.371510425	3.470178195	3.677481609
10407034	4.291874877	4.513289431	4.268550541	4.191038862	4.278815267	4.237255754
10407038	2.03101389	1.775476771	1.899665626	1.875234555	1.863921993	1.876789619
10407040	5.801555511	5.668901855	5.478441479	5.55650909	5.227913315	5.145201742
10407042	4.908744437	4.562481277	4.462422	5.530276534	4.408928937	4.610615132
10407049	4.094493072	4.094493072	4.009698367	3.442507437	3.639764935	3.336565775
10407051	2.651442048	2.97118012	2.875952464	3.284162243	3.245385283	3.177616154
10407053	6.222388035	6.06165512	5.887174457	7.537385368	7.239395449	7.357245745
10407057	3.90682442	3.892480095	3.674615924	3.972179148	3.830788027	4.056850468
10407072	4.522940661	4.800709203	4.838616403	4.841185777	6.916082128	7.005140631
10407081	4.207639487	4.343663502	4.449862658	4.113834053	4.619178703	4.612227355
10407097	8.088873679	7.878532747	7.623234392	5.739140918	6.533295684	6.282652477
10407120	10.72511817	10.58265217	10.36813973	10.62092083	10.61670033	10.23647282
10407122	5.631035433	5.908929776	4.319821251	3.944039725	4.588858838	4.018320668
10407124	6.251282625	5.458615318	5.422062449	3.104259421	4.067044171	3.78881868
10407126	5.89543649	6.797524071	6.739564066	6.641387711	7.060843007	6.111925327
10407141	4.140972198	4.182929352	3.827826413	4.116681034	3.843692262	3.953610542
10407145	7.343410815	6.69014353	7.128124334	5.49928349	4.892987007	4.93228921
10407159	5.197337112	5.338392786	5.375324819	4.810442214	7.066059168	6.920790158
10407173	9.409012005	9.226805569	9.213034615	8.816416951	9.295412537	9.342399578
10407192	7.23132668	6.995526086	6.736585998	7.565311058	7.482081408	7.306071158
10407209	6.821887833	6.697464086	6.477723661	7.080929494	6.736555432	6.816731072
10407211	4.358960829	4.354228274	4.301243959	4.471039851	4.607005347	4.397333626
10407222	6.558470124	6.12624917	6.298109618	6.320449277	6.427219976	6.093049081
10407251	3.897401476	4.380134211	4.142157406	4.120724782	4.334653695	4.805489216
10407255	4.893089693	5.233857613	5.414288855	4.880740978	5.461886189	5.232258975
10407262	4.246002844	4.425081422	4.560529769	4.441025495	4.323073439	4.663906798
10407274	4.299757106	4.772930006	4.694606792	4.70292704	4.625676412	4.335941804
10407276	4.763392169	5.23817539	4.599785377	4.931514403	4.56989707	4.842647264
10407278	3.162562159	3.24429824	3.301876435	3.051916355	3.15504935	3.230630972
10407281	2.992790407	3.025618983	3.065248981	2.975189144	3.120803443	2.9352573
10407286	2.889009858	3.239087119	3.079585066	2.751440159	3.220140404	3.187754622
10407291	5.875249818	5.064073341	5.883675126	7.083645755	6.47173479	6.908807376
10407300	3.602100161	3.964746845	3.871195803	3.470390798	3.979761525	3.951553869
10407307	7.274695018	7.140001808	7.162628597	8.020195564	8.198325558	8.082920623
10407316	6.088806009	6.135083131	6.159263189	5.698413716	6.066661159	5.990456863
10407319	11.06162186	10.89895479	10.88136465	10.68188174	10.47961925	10.40762526
10407321	2.693690565	2.717625918	2.831902809	2.512612867	2.789357517	2.591595497
10407325	7.475433813	7.200999051	6.98884787	7.647800817	7.199134437	6.841433859
10407327	6.987828194	7.310329814	6.872262881	11.0773416	10.8257826	10.74332721
10407337	3.142509238	3.241028026	3.55803557	3.084566139	3.089559965	3.479300104
10407346	3.951974354	3.478275334	3.794084146	3.845489951	3.651066677	3.680434186
10407348	5.742965483	5.921127495	5.823175413	5.862877392	5.980033571	5.94448155
10407350	3.788121818	3.943615387	4.010020036	3.901859084	4.080444665	4.08138197
10407356	6.097248834	6.673862713	6.35705128	6.054248319	6.409206792	6.534908388
10407358	7.287720129	6.84444351	6.81286964	7.219729623	6.686348269	6.396410487
10407370	7.934092315	7.708430887	7.567165881	8.088051548	7.65762802	7.734147604
10407387	4.27498707	4.283855139	4.29621989	4.217671035	3.745416339	3.9669881
10407390	7.783304303	7.305324994	7.291672477	7.442117546	7.361995423	7.287828503
10407392	7.217035073	6.755712048	6.468585297	6.425007349	5.837429831	5.648000288
10407416	3.478443113	3.791761762	3.572183369	3.423007337	3.655288046	3.451271357
10407420	9.790094319	9.513767415	9.499685755	6.007935159	5.967634873	6.452101791
10407431	4.059485262	4.145221504	4.256694423	3.95359277	4.116707793	4.196907786
10407435	2.880997988	2.818560442	2.914691543	2.885606178	2.937520742	2.836851358
10407445	2.538680683	2.546751047	2.759730698	2.881943575	2.546751047	2.771732099
10407454	3.286723362	3.390431989	3.415474568	3.286824401	3.34197513	3.436834455
10407456	2.444628598	2.910707628	2.856229764	2.461231283	2.580241635	2.899938758
10407467	6.825010083	5.755907078	5.87983574	6.830055575	6.426295123	6.537686009
10407481	7.399878494	7.424009161	7.841415982	7.897161996	8.402345069	7.948492455
10407507	11.83283408	11.60238591	11.58483111	11.69195435	11.5655878	11.47113173
10407509	2.438592381	2.785156459	2.320366483	2.405752568	2.887151534	2.470088987
10407511	8.202386178	7.17034795	7.471056466	9.222594558	9.596694174	9.098694786
10407513	7.739864855	7.521413855	7.536588111	7.273803192	7.193637151	7.133240182
10407533	4.40322373	4.773171261	4.544481239	4.369862048	4.594425442	4.89103775
10407535	11.27274536	11.4552195	11.38215619	11.53072848	11.59355621	11.54202184
10407537	3.426106562	3.653548842	3.441355441	3.104043764	3.421303954	3.134815429
10407543	9.366816715	9.131974898	9.410244676	7.4290138	7.111380875	7.288290324
10407563	3.624440292	4.0048628	3.859971085	3.873385467	3.98334078	3.70967644
10407568	4.79801084	4.826524974	5.056957611	4.512762917	4.564766967	4.339396392
10407570	8.01996287	7.993794819	8.202193092	7.289401158	7.423880743	7.349536838
10407591	3.350080675	3.728066732	3.637567966	3.556995143	3.642094753	3.539650888
10407598	3.709453504	3.929935803	3.991224835	3.731168614	3.89881899	4.06711668
10407704	3.105915083	3.142549966	3.220469884	3.197968492	3.342902012	3.175589162
10407707	4.237363747	4.004925338	3.546256959	5.253381517	4.610685597	4.274387846
10407709	5.301066815	4.934284952	4.204420934	6.066487746	5.512372112	5.356143575
10407742	4.377534071	4.602782303	4.421573229	4.412329162	4.582675921	4.53532895
10407766	7.416186608	7.08722902	7.216469561	8.683041278	8.756281582	8.626332825
10407782	4.072252077	4.568704795	4.443421695	4.172697304	3.965006014	4.081084172
10407792	8.233798635	7.848251846	8.053175766	8.611187779	7.798944114	7.698961941
10407797	1.760844031	2.36812957	2.039398906	2.121437301	2.257432975	1.971632341
10407801	2.018223631	2.457883564	2.711368438	2.251652702	2.328184257	2.480514711
10407803	7.358951763	6.837547661	7.16782266	7.676414241	6.847665996	6.719067501
10407809	4.945163546	4.934781171	4.979042857	4.916598024	4.990200952	5.012043273
10407811	10.30669569	10.33058374	10.28055222	10.244369	10.19281509	10.07633947
10407814	6.610945035	6.487850573	6.502491027	6.710404034	6.3881961	6.3730761
10407833	7.113668676	6.716547375	7.015708705	7.013561511	6.693384386	6.822941575
10407841	3.242521702	3.935701208	4.062441207	3.626986791	3.567568598	3.820696652
10407870	7.376726188	7.035403939	7.300365543	7.262101361	6.915513377	7.166700792
10407876	2.789752191	3.159243757	3.324998291	3.101221212	2.987738862	2.977970416
10407892	9.044543702	8.745962679	8.515197136	8.039442047	7.670860646	7.471553588
10407907	8.21608054	8.185910582	8.390737041	7.44271381	7.180103447	7.174118163
10407912	3.57910683	3.814456474	3.584347468	3.604351192	3.500161357	3.611673398
10407916	6.932712381	6.161469976	6.190822395	6.802879378	6.369458768	6.211036149
10407921	8.556972783	8.131101273	8.272525874	8.612893787	8.449556585	8.047202571
10407924	6.267202087	6.406021974	6.781913367	5.907053728	6.084653238	6.30880905
10407926	8.556972783	8.131101273	8.272525874	8.612893787	8.449556585	8.047202571
10407929	4.797558336	4.967817973	4.788569422	4.728777877	4.775518256	5.032532858
10407940	2.880174241	2.916618858	2.808442171	2.671284018	2.575309453	2.852307547
10407946	7.669550356	7.464925498	7.519565371	8.048029306	8.164116923	7.981581811
10407955	3.901383035	4.546722328	4.48689039	3.938561968	4.232897841	4.840588027
10407964	3.132718391	2.902586003	3.045362348	3.012132016	2.994155342	2.941003243
10407982	4.382544102	4.81578045	5.468906574	3.564045752	3.299575954	3.408060429
10407985	4.770180045	5.210291553	4.594351258	9.429992503	8.637055207	8.494147627
10407993	9.419469832	8.958696728	8.91085784	8.973730577	8.550436243	8.479278047
10407995	3.131368974	3.330766958	3.457168117	3.402046869	3.53947812	3.369075432
10407997	2.564808793	2.794829517	2.643000945	2.433941914	2.872644639	3.077535856
10407999	2.57876516	2.705285847	2.621499167	2.643781283	2.7143939	3.06564768
10408006	5.243975601	5.582164239	5.9123071	5.500789065	6.047477709	5.856684961
10408008	5.404228387	5.289118505	4.855321836	4.713846475	4.808269169	4.668617786
10408010	6.891948546	6.800436292	6.802616844	6.485552624	6.314180751	6.380919084
10408024	4.347532888	4.202476001	4.163326954	4.116429922	4.141681151	3.994271898
10408032	7.132063465	6.959274277	7.005599313	7.263973221	7.013853651	6.919739524
10408037	3.144861507	3.012315992	3.087092728	3.217367891	3.037049137	2.911780006
10408042	4.618432116	5.410365597	5.231738758	5.062711998	4.93010303	5.061406961
10408044	10.54558332	10.47747204	10.38922787	10.56771402	10.72949197	10.60769803
10408047	3.692524762	3.450232589	3.491763826	3.11697691	2.811903425	2.881654021
10408049	5.371784928	5.319047146	5.317705866	4.946997791	5.06098083	4.777358904
10408056	4.752720239	4.705881207	4.833987742	4.423049962	4.583167565	4.589730324
10408058	4.349154248	4.755898335	4.611508516	4.445796188	4.355770114	4.491770914
10408060	4.50168856	4.305469266	4.541162581	4.401606286	4.257515799	4.273987814
10408062	4.47956608	4.793317296	4.757721108	4.728204521	4.631231661	4.43692636
10408064	3.567765131	4.078746117	3.76881853	3.780929671	3.679055198	3.826792049
10408066	3.790307379	3.910186096	3.724040186	3.539765789	3.971943863	3.801168423
10408068	3.548359893	4.258958824	3.872947723	3.758941391	4.0642006	4.266185244
10408070	10.18845644	9.720852472	9.753492633	9.364585893	9.725245432	9.833813244
10408072	10.16309948	9.867104724	10.15425884	9.918832957	10.42456248	10.52366629
10408074	10.72640065	10.53578951	10.52146501	10.26041221	10.48279722	10.73111259
10408077	7.933804578	7.467538964	7.552949876	7.225989088	7.919941804	7.872185568
10408081	6.679252653	6.374273315	6.499006072	6.573812801	7.263867263	7.182487102
10408083	9.139328415	8.898246	8.905268534	8.262125028	9.027603933	9.467351946
10408085	9.737875926	9.390466928	9.695417599	9.45839533	9.973510207	10.05145391
10408087	9.630802504	9.047110862	9.116846584	8.906057326	9.072379582	9.182386168
10408092	10.47269237	10.20304946	10.23312857	9.941513742	10.19115807	10.49031013
10408094	9.856140781	9.506354037	9.809670588	9.570526023	10.03482658	10.15948786
10408097	4.162557503	4.309248762	4.204919989	3.989427543	4.3709492	4.444934157
10408111	10.18042849	9.86471412	10.15136983	9.911557215	10.40761489	10.51368096
10408113	5.437802257	5.257952208	5.241451847	5.187839743	5.348543442	5.331648424
10408118	9.738923076	9.445030992	9.723863971	9.456876084	9.954844048	10.06082479
10408121	6.916454998	6.984156276	7.074584247	6.732251046	6.895612734	6.897485202
10408123	3.676399463	3.639899504	3.390402888	3.649012138	3.561783794	3.983204432
10408125	3.675618166	3.909529539	3.618052611	3.330134978	3.801493745	4.111391622
10408127	2.311882707	2.333204968	2.253678172	2.199671436	2.377334752	2.499145767
10408130	3.367488469	3.653363712	3.531013072	3.313485841	3.686152992	3.484338365
10408132	3.071755647	3.240245554	3.215966934	3.106492954	2.927691949	3.050427599
10408134	4.611995949	4.427920099	4.639415046	4.481044962	4.332498693	4.422284507
10408136	2.184610212	2.287829834	2.470477584	2.116831404	2.200572941	2.276701321
10408138	3.497007803	3.020371157	3.2417858	3.217007012	2.899868973	3.180220793
10408140	2.524114984	2.515094203	2.580577855	2.424697005	2.264232924	2.352578401
10408142	2.675095362	2.66350796	2.675095362	2.738745851	2.473028216	2.611892691
10408144	3.326415906	3.451778825	3.532269353	3.511545988	3.430919745	3.564120955
10408146	3.90291321	3.770721235	4.082830755	3.68691526	3.587696728	3.482041085
10408148	4.403770725	4.569128942	4.454000779	4.281624393	4.149259918	4.425478007
10408150	2.41129651	2.118399163	2.554478762	2.20584575	2.346995398	2.430060033
10408152	3.082142328	3.117736822	3.158166234	2.796674845	2.983944271	2.780539963
10408154	2.696989012	2.687100402	2.696989012	2.852840299	2.590219155	2.696989012
10408156	3.834419358	4.159556656	4.019055162	4.02243329	4.051554279	4.222799738
10408158	2.611151272	2.362929574	2.533838598	2.365262259	2.174768456	2.365262259
10408160	2.015229212	1.999743523	2.032849306	1.996411952	2.190137921	2.040928208
10408162	6.062164305	5.261486731	4.935374461	5.733380995	5.618911024	5.444005413
10408168	6.046096034	5.888629727	5.794182285	5.74864777	5.763889593	5.739591097
10408173	4.723000035	4.825287783	4.265728451	4.311383587	4.314933402	4.459556425
10408175	2.75843084	3.240706962	3.164040111	2.751701722	2.983978532	3.0335774
10408185	3.810415735	4.255042033	4.295236109	3.683872418	3.617011888	3.892901491
10408197	8.288148121	8.256118113	8.197994948	7.907900541	8.301485908	8.478603356
10408200	7.376805793	6.741649177	7.029652977	6.774036161	7.001639707	7.266610763
10408202	9.289165262	9.028198548	9.070942195	8.368235671	9.115123408	9.523162299
10408204	3.486231621	2.852023316	2.917057804	3.07621109	2.70956404	2.736324661
10408210	9.829344125	9.235862379	9.317931808	9.04344717	9.269547215	9.32480949
10408212	6.83653909	6.302874069	6.461724877	6.045637201	5.997227896	6.218377468
10408220	4.693658206	4.20153388	3.728664633	4.135336348	3.731390875	3.614109243
10408223	4.473927475	4.348501549	4.547186237	4.306052814	4.071589722	4.082447256
10408225	7.675638456	7.232836261	7.196309216	7.193054922	7.27574277	7.443490003
10408227	5.904076673	5.472305791	5.010188914	7.671027278	6.708799989	6.921417846
10408239	9.148911274	8.921890796	8.914379016	8.230192809	9.036051218	9.472911561
10408241	2.423913726	2.474870122	2.3104272	2.252693947	2.538403974	2.358142838
10408243	10.44629735	10.2308502	10.21939018	9.970074372	10.23490275	10.43972592
10408246	9.065768962	8.795618728	8.861248035	8.178231278	8.958838797	9.374710356
10408249	5.945352446	6.697889111	6.207641296	6.313419335	6.264907763	6.547545795
10408251	3.643576911	3.97016297	3.638981259	3.57998078	3.35608307	3.355219894
10408266	4.573648675	4.230638907	4.540227453	4.07876195	4.447494178	4.563845163
10408268	3.37093216	3.384590287	3.5786334	3.086276088	2.94154561	3.30006178
10408280	6.920408909	6.489269948	6.820105707	5.250446367	4.562940994	5.042935121
10408321	4.879851272	4.906555917	5.169658944	5.095774882	5.132944354	5.138337305
10408329	5.927391794	5.826746246	5.37441769	6.237384055	5.758767231	5.381512642
10408331	7.600918264	8.083781844	8.476342326	7.921772743	8.273359458	7.93013589
10408335	4.070988132	4.063108443	4.194077861	3.764445871	4.363179193	4.660859315
10408346	6.557457084	6.145746473	5.678208168	6.736433307	6.260847337	6.523948545
10408348	6.415905507	5.929615809	6.36696061	6.447155314	6.627551453	6.841646835
10408359	4.917794504	4.603606987	4.857219621	4.565622737	4.812842891	4.597199024
10408364	4.134283718	3.920590321	4.386881589	4.147625666	4.100869368	4.299408236
10408367	3.490045768	4.13285767	3.703803573	3.661860626	3.781544001	4.005552208
10408372	2.265891877	2.264767522	2.140711317	2.000418906	2.217821763	2.230803257
10408379	2.679794524	2.666750713	2.523429109	2.365884573	2.440258833	2.848206752
10408386	2.258882219	2.45454839	2.303236583	2.145011712	2.390948462	2.627575758
10408395	2.887156038	3.158352474	3.033084092	2.940749351	2.672145537	2.887156038
10408402	3.25623662	3.595204083	3.821774456	3.348872571	3.75131352	3.61748564
10408412	2.881207212	2.922755985	2.961831951	2.531430358	2.722271638	2.736903335
10408420	2.599981562	2.828771417	2.903715885	2.671620741	2.784065537	3.123932449
10408429	2.592106228	2.711700963	3.043080057	2.732357106	2.710564132	2.881370622
10408436	2.94713093	3.060640655	3.145119576	2.832405578	2.782211881	3.029011823
10408444	2.87323505	2.443094557	2.536824457	2.49037552	2.511924671	2.372709121
10408450	6.71750005	6.019381315	5.966758574	4.201695647	4.429898772	4.46490984
10408455	6.741050325	6.137706437	6.144705309	5.868187308	5.327223116	5.737885751
10408475	4.515676425	4.432951322	4.536067621	4.571326145	4.660652068	4.551084711
10408477	5.310478317	5.07503161	5.273219477	6.122007323	5.962526505	5.920607939
10408485	2.440818732	2.374024406	2.398407252	2.272650325	2.398407252	2.399992916
10408487	8.19824843	8.069005126	8.245965077	8.622080543	8.941908287	8.575316939
10408490	8.072595	7.683890638	7.80635506	7.903510967	8.086397133	8.224828532
10408519	4.091015526	4.636154113	4.142007376	4.335545317	4.0828409	4.249666449
10408523	4.777612339	5.082083852	5.082083852	4.514543579	4.976392643	5.198158789
10408525	3.083096963	3.628311581	3.349338081	3.187623294	3.327111461	3.56940335
10408529	4.4718357	4.388115825	4.690001051	4.38508924	4.384181199	4.664264457
10408531	5.082979267	4.05675349	4.575309054	5.50823557	5.704851843	5.940173001
10408541	2.83832405	2.941262854	2.751916531	2.776960819	2.954258734	2.779537022
10408543	3.010119787	3.388213649	3.397327794	3.156390293	3.197147364	3.402279795
10408555	6.868332343	7.341469038	7.404403423	6.821180378	7.274919715	7.22181416
10408557	8.319008396	4.82817141	6.014168131	4.627287139	4.371538478	4.008383106
10408565	3.001437074	3.134563185	3.159839451	2.913595104	2.908820169	3.022978355
10408572	3.526719275	2.896288958	2.789688746	2.387753283	2.717813105	2.559229436
10408574	8.604031602	9.034808377	8.668610265	8.254282301	8.438179082	8.50523068
10408576	3.458659438	3.584877259	3.791660609	3.335546031	3.5147064	3.775490336
10408585	2.350508692	2.445493847	2.620145223	2.2865251	2.391074276	2.727707955
10408593	3.960164833	3.989969536	3.598406617	3.386380561	3.232254246	4.128713132
10408600	7.970828095	7.77935711	8.806033339	7.814410735	6.831325022	6.699380637
10408610	9.403295022	9.399922282	9.433306141	9.070787514	8.508783323	8.679534765
10408613	6.786103271	8.179539274	9.00249544	4.907116581	5.411505624	5.637400196
10408616	8.837816361	8.62549093	8.209345363	4.562588588	4.743479821	5.44922752
10408629	7.574395116	6.425981484	6.774484458	5.764933787	5.652113339	6.173751055
10408636	3.949627475	4.260404384	3.930308923	3.886606233	3.793346407	3.834163725
10408638	3.495782338	3.780205087	3.856926583	3.726863575	3.932559453	3.827532233
10408647	5.031192608	4.028128617	4.346985155	3.887415045	4.04560104	4.032278907
10408656	6.903230218	6.732979335	6.908767216	6.803518918	7.174297055	7.312822559
10408666	2.808822349	3.081334505	2.754675416	3.074894261	3.125764608	3.518662241
10408677	7.771652978	7.364953034	7.624755098	8.895531176	8.551610012	8.616321169
10408684	8.832272768	8.447321562	8.5324156	10.10162512	9.884282543	9.930276612
10408687	8.519146972	8.31653186	7.925861387	8.374192251	8.200619554	8.000075089
10408689	3.092675853	3.239207551	3.183796858	2.697323273	3.043444439	3.138983775
