Correlation values of extended T. gondii network 1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;TGME49-201785;TGME49-201786;TGME49-201787;TGME49-201788;TGME49-201789;TGME49-201790;TGME49-201791;TGME49-201792;TGME49-201793;TGME49-201794;TGME49-201795;TGME49-201796;TGME49-201797;TGME49-201798;TGME49-201799;TGME49-201800;TGME49-201801;TGME49-201802;TGME49-201803;TGME49-201804;TGME49-201805;TGME49-201806;TGME49-201807;TGME49-201808;TGME49-201809;TGME49-201810;TGME49-201811;TGME49-201812;TGME49-201813;TGME49-201814;TGME49-201815;TGME49-201816;TGME49-201817;TGME49-201818;TGME49-201819;TGME49-201820;TGME49-201821;TGME49-201822;TGME49-201823;TGME49-201824;TGME49-201825;TGME49-201826;TGME49-201827;TGME49-201828;TGME49-201829;TGME49-201830;TGME49-201831;TGME49-201832;TGME49-201833;TGME49-201834;TGME49-201835;TGME49-201836;TGME49-201837;TGME49-201838;TGME49-201839;TGME49-201840;TGME49-201841;TGME49-201842;TGME49-201843;TGME49-201844;TGME49-201845;TGME49-201846;TGME49-201847;TGME49-201848;TGME49-201849;TGME49-201850;TGME49-201851;TGME49-201852;TGME49-201853;TGME49-201854;TGME49-201855;TGME49-201856;TGME49-201857;TGME49-201858;TGME49-201859;TGME49-201860;TGME49-201861;TGME49-201862;TGME49-201863;TGME49-201864;TGME49-201865;TGME49-201866;TGME49-201867;TGME49-201868;TGME49-201869;TGME49-201870;TGME49-201871;TGME49-201872;TGME49-201873;TGME49-201874;TGME49-201875;TGME49-201876;TGME49-201877;TGME49-201878;TGME49-201879;TGME49-201880;TGME49-201881;TGME49-201882;TGME49-201883;TGME49-201884;TGME49-201885;TGME49-201886;TGME49-201887;TGME49-201888;TGME49-201889;TGME49-201890
TGME49-249250::RPL35A;-0.260898935918218;0.162767480681073;0.555519875764356;0.340843013476345;0.580462854681993;0.41744424802462;0.172151874310941;0.23370852303043;0.489876608221914;0.337295876875957;0.436575761873871;0.533055956137193;0.45660340794135;0.0123748963805243;0.510528967596559;0.369427924847691;-0.258409246098339;0.362287763564164;0.499783542179165;-8.69721160381941e-05;0.370358190294985;0.46552766661639;0.0557477478933446;0.437749119315362;0.504176312380753;0.513498402769986;0.333540514241562;0.451414333251478;0.518956763900647;0.415543228932335;0.273681093928327;0.492044770244323;0.415908921835587;-0.358663231235534;-0.0779530042587042;0.471811912462371;0.445090104199547;0.0872685189338934;0.448712139742729;0.451204475669441;0.450490225566134;0.428037033174406;0.469959634890939;0.500575882354148;0.321662739232043;0.378819554248818;0.467417877428471;0.531834704574446;0.072312323406901;0.485245472695721;0.492673194026553;0.417305876494362;1;0.429096113409012;0.433590893166407;0.434144670798591;0.513533272972259;-0.038066038645215;0.026239223622586;0.414603333401124;0.492361799700604;0.48198806784905;0.330446072791405;0.547027324728049;0.479347738896349;0.409977291104528;0.488969684901214;0.448971657878085;0.476329584637031;-0.181892309674684;0.363819300354104;0.354776747469163;0.387030648216974;0.497924032889973;0.0328969946410599;0.218116322986571;0.470508660402167;0.436579239874885;-0.0108656569771215;0.457346835662166;0.522159353061367;0.0306833092532785;-0.00609179890486963;0.381448371701825;0.208645586708563;0.0733695281942355;0.48471279693383;0.414725284622696;0.451951783004429;-0.0658768782698531;0.372044487392589;-0.0332062826858268;0.135074668106581;0.0811567773563889;0.16645679333305;0.155831437871526;0.0971300870890983;0.1375784549906;0.0948882383928353;0.119392790566521;-0.00378497970323547;0.0717830140036587;0.0237751208480459;0.0507014607588231;-0.100066472253956;
TGME49-249720;-0.260045758226343;0.1620210490759;0.41456999068126;0.21846135546965;0.507107402502898;0.322259081344427;0.154895137891326;0.157631060786715;0.424485711193565;0.257024957964738;0.358897727205928;0.438136528606312;0.426023015522499;-0.0564135774333478;0.389681268458372;0.330321174331619;-0.304746800185907;0.364604996133154;0.529010800315098;0.00264200256105358;0.297139359455557;0.398089413069444;0.106125111466841;0.514316963856788;0.394567204312639;0.467943540034965;0.433693168173581;0.356981338737328;0.402774948146502;0.315133429649911;0.324486358638182;0.332133272228852;0.308560498217872;-0.311044027235362;-0.0345764215861544;0.345651727381817;0.366809048284232;0.148614472659723;0.261048785825094;0.244142032605399;0.315302367202514;0.308033522513697;0.33793461430805;0.469120421682351;0.405708987007205;0.363102771989092;0.359496744560728;0.419429901237436;0.187020108395832;0.443634103058617;0.46178902787146;0.432177135382758;0.429096113409012;1;0.332794325970303;0.433138474301824;0.347451938747074;0.048301910669678;-0.0330689993051724;0.357287223668153;0.312001404699655;0.406360318378794;0.305657218035282;0.448235840382978;0.365231547544114;0.31725202609933;0.439931644915261;0.36160289710891;0.345350601738772;-0.214653005981236;0.378114242918444;0.44814562989192;0.295619143237449;0.320388845510482;-0.065958218725192;0.33934119744201;0.377311898051559;0.422135977408159;-0.0137551142744323;0.40513298044771;0.460966044580939;-0.0324392339895915;0.0475601968052605;0.265276738697666;0.337768005022347;0.170641679574405;0.47928468529067;0.295115249764962;0.421958036697229;0.00675730188030613;0.428460488049243;-0.0377396381302966;0.0665445464030352;0.0632696298099818;0.0549510178438411;0.0788395015831696;0.0447401437408683;0.0193605544774525;0.00135790776124817;0.098658866495206;-0.0137879480117416;0.0916685827604221;-0.0299773211706989;-0.00163186609587443;-0.116127883523207;
TGME49-250810::RPL35;-0.139525372988794;0.0105390173246593;0.472531877932633;0.548600778643707;0.500425205223227;0.508835550209584;0.186214577529867;0.109670515515658;0.457875888415848;0.186469730229864;0.614632581897945;0.564967754331681;0.516279282810005;-0.0594450411988485;0.597893369355249;0.393504909278874;-0.106267479241349;0.378418393433632;0.313411931332578;0.238420451227167;0.618278554158983;0.510271914365281;0.00800953686006279;0.245756739659597;0.472573884259981;0.515465147744784;0.352241126965102;0.492971547233787;0.388564451580737;0.568407096588953;0.195138438764901;0.530028906177851;0.605161609822072;-0.42307694955051;0.0639953884187556;0.327495661808239;0.466329651777204;0.291149445394757;0.516848198804606;0.564830770777606;0.509561509056474;0.426369741127077;0.549106002358401;0.494072423264372;0.213216455180112;0.53034746743851;0.502945066466171;0.50720708212441;0.0928668484746426;0.467859113875703;0.396956699726162;0.376924025610852;0.433590893166407;0.332794325970303;1;0.333663826994361;0.575302126425736;-0.0808809165817414;-0.0154242784265605;0.395666352923451;0.709391166732817;0.615390876605627;0.20565341992317;0.445615040767457;0.493088868549893;0.343626684599991;0.480146696738467;0.559063273472918;0.560280202956831;-0.108520353647515;0.377968864890834;0.116598196547853;0.568784434926082;0.40700382053022;0.0679852043742581;0.0736806933610884;0.402809913389585;0.428474025338357;-0.0602612672509689;0.588083786880061;0.326648320988925;-0.0210740748674852;-0.076288948754258;0.440855406305048;0.177216758738807;0.0703300906476142;0.382279207874534;0.523866846175738;0.422001894108419;-0.0241557806371201;0.279071648923762;0.25621454278465;0.478908190934037;0.318943800588372;0.400190447708019;0.434369351216024;0.284796806770636;0.264967837553406;0.371525392224756;0.368287474195763;0.390706577915634;0.30638224333291;0.447966586468514;0.44753658880551;-0.00752338744520933;
TGME49-251810;-0.107903539453332;0.0527191964688897;0.469364409548343;0.371973641361066;0.506049127875936;0.340855575367539;0.229723909814092;0.131103745542414;0.488100129196209;0.144195915910997;0.454520191658751;0.499519240363919;0.573114421612929;0.0565400136216172;0.475032283462122;0.329385543074927;-0.143955971405123;0.33385458146144;0.560893616738223;0.023046206602897;0.352637417839425;0.463258149876311;0.0384660247637746;0.454352595537034;0.414195009827955;0.508389757810986;0.336687206911801;0.443388233941372;0.432811587385089;0.40350968164616;0.130230979502577;0.482432950411055;0.368002672498911;-0.36206557056775;0.104705023110591;0.410120758766461;0.475398450526654;0.189312153877561;0.389171722727301;0.418476492168448;0.340119242650012;0.412528729425487;0.343789784912573;0.43872483747309;0.295448847615709;0.337701592059181;0.404438772879607;0.524354463505667;0.138365161059809;0.541234132480303;0.465797677046763;0.550826257871524;0.434144670798591;0.433138474301824;0.333663826994361;1;0.484089724389511;0.0340245553897956;-0.0443028203758461;0.414126366845427;0.410816229872103;0.476781240538145;0.222215782453084;0.558296154417609;0.347565770185185;0.460078464495715;0.458758500700272;0.404734816455573;0.420857056696209;0.0404319887210832;0.415921746552958;0.371793368663775;0.38299504677308;0.482663490079601;-0.00395346688725237;0.224546333862917;0.499441027033446;0.489352013641412;-0.0359088231647874;0.484683653334618;0.486342007603161;-0.00734710217662284;-0.0699437286846327;0.279108621977599;0.165971925310183;0.0556873075249195;0.510617704226817;0.406428761718955;0.497755178510045;0.0135896795059115;0.391923442206781;-0.00204906681418956;0.097987006432859;0.16396857214087;0.0942019946119474;0.162514293913149;0.189230482248779;0.101387830828808;0.0864417979129831;0.122985083822373;0.0123684142147244;0.199808658374185;-0.0091505422506485;0.0726584792906241;-0.0616345369016684;
TGME49-254440::RPL12;-0.160186811393028;0.0566577529953212;0.495176774251581;0.563246755077011;0.580071008405486;0.492576775353374;0.247525022746466;0.149240539614263;0.466664097469495;0.278073927840322;0.604323360106992;0.585614790431861;0.598782809787598;0.00890142707510731;0.554130260183965;0.435726067716867;-0.114027268589052;0.439635978581528;0.4402044732415;0.145156256257787;0.57852917693011;0.538556598248382;0.0161356081166528;0.385561387686758;0.540563270544141;0.551736456636092;0.419597721380071;0.592471560206451;0.461623222993991;0.591049910992366;0.118718631985791;0.549061357157809;0.577705743899537;-0.444009715433079;0.0315118564246614;0.442298277534676;0.581700722519927;0.321701893455977;0.599776667819347;0.543262342285992;0.586580593406961;0.486804213295037;0.578915124444027;0.523373197805513;0.158557950272829;0.469942317179531;0.476645148861586;0.59421354515824;0.0688765414378233;0.568556231653982;0.40566644465822;0.541128095147594;0.513533272972259;0.347451938747074;0.575302126425736;0.484089724389511;1;-0.0334783326573492;-0.0109372854516004;0.464775288215491;0.674762995714689;0.614773472520132;0.204362935461405;0.527391390035465;0.595136683364872;0.469662554945572;0.527977152088038;0.624427372061509;0.591293260761233;-0.105588641556556;0.424102872339364;0.185097167882902;0.529607828183058;0.526298098199713;-0.0583910829669362;0.1385322982608;0.526264479384233;0.490085401478118;-0.0760212194809468;0.64367620705186;0.44715187325199;-0.0106128973614713;-0.0110176120716027;0.434268379590351;0.172414040636656;0.101181848452743;0.512391108389207;0.61522087537044;0.414390815034875;0.0665931423659334;0.327040161064504;0.227722660842224;0.452831235300505;0.335059628317861;0.403439435366068;0.428131091577964;0.274936651366379;0.19868423568487;0.265319175597839;0.31202797986072;0.239960755153762;0.307184633968654;0.249960998969523;0.355004409747486;0.0909541868316156;
TGME49-256000;-0.00514359042834732;-0.02870695998353;0.00624189091644902;-0.0683902633925635;0.0231018205034013;-0.0304810719137608;-0.0434288305982374;-0.0112378113246534;0.0206419960514427;-0.018645905717663;-0.0496222147728595;-0.0561473371768094;0.00408849975394533;0.0541038522165901;-0.0416257769191938;-0.115091351951916;-0.00722370045060904;0.00399139303925885;0.0330624923803887;-0.0167912127858363;-0.100393412993793;-0.071309182813352;0.0368769834147346;0.135883821502543;-0.018773051246534;-0.0386247158756064;0.0269802534641159;-0.0470847063820471;-0.00494830506823963;-0.0515989235340519;0.0519703053487764;-0.075767552189866;-0.0770070708821672;-0.0438191792227966;-0.0795788701098646;0.096859624398099;-0.00139663084134189;-0.0590212793227702;-0.0697038249073499;-0.14882694593592;-0.0772519169155991;-0.07653742660724;0.0262472005742836;-0.012212831986358;0.01391111366636;-0.0608682743676185;-0.00456375081552067;-0.0159118331312689;0.120157132019382;-0.0889945406858955;0.0743089347784434;0.0803097999884002;-0.038066038645215;0.048301910669678;-0.0808809165817414;0.0340245553897956;-0.0334783326573492;1;0.0131352445868683;0.000926048559284645;-0.0905120121058597;-0.00832279486241348;0.0633073225058177;0.00808614783069337;-0.0282068543030762;-0.0564327967482774;-0.0207824022063728;-0.0817966200488698;-0.0496377593653101;-0.00133936648252878;-0.0759671853626075;0.232158872955438;-0.0790393937285788;0.0246023611492847;-0.130820204418861;0.104286612824798;0.0257487956456987;0.0119003141194077;-0.0141876864359183;-0.0639500315065025;0.041480902887692;0.0412722140073182;0.0498571551930942;-0.111837299391233;0.00782003763570581;0.0724853366829306;-0.00220981958949392;-0.0473848750464407;0.0272200411966836;0.0328414782596021;0.0643623741826636;-0.0674929611481166;-0.0749977048526561;-0.000724107637489424;-0.0586784724529029;-0.150435988467867;-0.14805043016322;-0.0830150945303966;-0.12103230490629;-0.164463025259354;-0.0252210557292255;-0.0832781921652112;-0.103059484393247;-0.0809506730346833;-0.000928393942538696;
TGME49-257720;-0.0715317245675063;0.0279277632726183;0.0215739130211047;-0.0166491940584726;-0.00463698718670303;-0.0379536125603682;-0.0383818435425302;-0.0340161416575412;0.0559443815659162;0.0257456602776611;-0.00636617804814824;0.0237462542167689;0.0250879569717643;-0.0347602242911499;-0.0578741301730306;-0.0365354772816662;-0.0403633408150928;0.0226501665692324;0.124137911044101;-0.0385543773200571;-0.0234375665473407;-0.0347033157223797;0.796184953955431;0.0105177961008026;-0.0136835408656775;-0.0276477668612208;0.0656884516851857;0.024545085518831;-0.0437691456957946;-0.023816765060752;0.0526424915785089;-0.0181476106498971;-0.00765298873066282;-0.0857424283062173;-0.00396257961753971;0.027740280653624;-0.0489338162398359;-0.0272437740510909;-0.0687300964665797;-0.0689574387666761;-0.031495381177416;-0.0086006851632965;-0.0725558557033848;-0.0226593940721384;0.0614645102482441;-0.0277263408566974;0.00759520688783672;0.0432869274553139;0.00770941324685291;-0.0570077198113943;-0.00633046810465557;0.0444365922280071;0.026239223622586;-0.0330689993051724;-0.0154242784265605;-0.0443028203758461;-0.0109372854516004;0.0131352445868683;0.999999999999999;-0.0308920081485176;-0.00931831696530093;-0.00357440020755894;0.231378683708312;-0.0245656326734149;0.0173826490647464;-0.049820008570286;-0.0770866805592387;0.0203741145693782;-0.00432321315980564;-0.0834114926250847;-0.0320028729703914;0.0341115662636263;-0.057051098821906;-0.0035686424797851;-0.00394537174277532;0.0774456239987008;-0.0326080560927513;-0.0301383185901752;-0.0225708020240067;-0.0207228342167924;-0.00795111479528969;0.860074925644754;0.40877708056472;-0.0342372143825345;0.115898768604661;-0.0316986499018377;-0.0511422941288997;-0.0133546449130435;0.0216906232251257;-0.00773504858202253;0.00392763632678574;-0.0407761455660681;0.00728534850944572;0.0463250073526041;-0.0237644506049082;-0.033880172406644;-0.0329323926384599;0.0263512341870233;-0.0193472681809786;-0.0156401991588985;-0.0432720440778201;-0.00150568368157055;-0.029140092075284;-0.0404227551646306;-0.00241750217626938;
TGME49-259240::RPS21;-0.0599417111338209;0.169171221261241;0.454098657871553;0.425437840155912;0.450679926314428;0.295263374480266;0.290219625746944;0.336363821654418;0.311383708257938;0.157425338024528;0.325776278897688;0.554247563846579;0.52127462543601;-0.0367786828726275;0.445668982622187;0.259807839848373;-0.0537043859826996;0.316052985236389;0.3953948042033;0.0858699101940787;0.390221586304179;0.402704304170807;-0.0119215277362289;0.283906621218481;0.403779227595161;0.409535930585746;0.26547813325393;0.395036224224406;0.380941501307319;0.384983308634319;0.0673151015247182;0.464219943220082;0.482470027061423;-0.384687332287093;0.161658616818078;0.314070207924425;0.434784726421602;0.147969570910633;0.423367275506732;0.385092551067611;0.25158930226902;0.399708634183034;0.305411534823781;0.312486563964883;0.232744390193584;0.449957296807368;0.468004603818892;0.486255486279197;0.106175008093201;0.4946617957493;0.431681583724791;0.367527565911879;0.414603333401124;0.357287223668153;0.395666352923451;0.414126366845427;0.464775288215491;0.000926048559284645;-0.0308920081485176;1;0.427704997333375;0.478935918336669;0.166554722498822;0.43512228820998;0.406736042711359;0.372350340320941;0.390091222864724;0.373273288143761;0.451388894449825;0.0973631925670816;0.452092176827857;0.283932626002206;0.427431554161298;0.379217078946868;0.11076854617493;0.201931000074781;0.371968265852187;0.345839782673294;-0.00554150741499178;0.49207762216056;0.384363694704596;-0.0100832244274766;-0.0186882997876941;0.380229173061205;0.103718651921565;0.179089696130827;0.435159725865096;0.414184539257505;0.281681680618253;0.0349804072626409;0.245246405971584;0.153945152745631;0.33108273817208;0.245442590533657;0.31934328129377;0.348719685983738;0.247519421203935;0.19069062673079;0.276476591302755;0.251664397982096;0.13436390595739;0.254542867568515;0.154815225803499;0.288169228536954;0.093935973216659;
TGME49-260260::RPP1;-0.158146050592007;0.0540754828205837;0.531535850813468;0.656737337125117;0.530629279350324;0.565890063328996;0.2772192222082;0.116563880175204;0.484094132750111;0.247400782440007;0.714903461840061;0.601969559875141;0.620548320924942;-0.0926091869974634;0.660441213875208;0.497994211875134;-0.106993880968773;0.377505212787017;0.356168421677119;0.141197599961386;0.660245158104449;0.635396394449608;-0.0128379823248984;0.300833870806783;0.521940435460557;0.592418873928998;0.308276847341971;0.608838978751321;0.431948429043168;0.658424229222406;0.155501461677367;0.589892507245827;0.660345170168165;-0.467108692925757;0.0609820793963294;0.359320870567762;0.576659587318545;0.321008325337814;0.546664610150612;0.630893680099455;0.535821784222973;0.581071355778582;0.629301289075898;0.492553625836146;0.207164491632747;0.521354438344546;0.504174072979603;0.531956746478595;0.0257494268420743;0.562159180894016;0.391056137015293;0.446161965901758;0.492361799700604;0.312001404699655;0.709391166732817;0.410816229872103;0.674762995714689;-0.0905120121058597;-0.00931831696530093;0.427704997333375;1;0.628495076563833;0.180075766787729;0.516331039433455;0.57779009910344;0.469254634335359;0.530344526880984;0.648126426349913;0.641040993584162;-0.0682558325478659;0.478069651040519;0.0670951098579058;0.583180488238433;0.535101963318892;0.0938174237588203;0.04072985300429;0.45997838278561;0.463248486880607;-0.053613336249574;0.694439087634267;0.421569911732185;0.00345633673416095;-0.0554562762059103;0.594433542274119;0.168524945131232;0.110413272261512;0.494857114416129;0.638602016319995;0.563556307774326;0.0181631012156892;0.309342129819741;0.388097449383088;0.52764204362578;0.36173971758476;0.441727331043701;0.521356707954071;0.35882778727551;0.352988515079756;0.364453870599299;0.456068139481836;0.449883315820618;0.377751317393535;0.462423323830166;0.524378435397565;0.00299466156689573;
TGME49-262690::RPL27;-0.201630102734762;0.0409217599923305;0.553254389471791;0.590758726622248;0.575864759065153;0.444778796000592;0.234608782665565;0.180834612602369;0.533225547295554;0.194962600690406;0.671304267835841;0.636539180743502;0.604875072800056;0.0329226905865121;0.639119590417732;0.519562545194401;-0.160944617984867;0.474409542496424;0.44656383748812;0.148632348003967;0.607086427962843;0.51726877278363;0.0431569776888521;0.333018353704361;0.538202503450937;0.531044496480926;0.453729515877389;0.591772872026139;0.407886878514327;0.574430527919296;0.197480707214872;0.546058185990873;0.535267251462681;-0.472653115004856;0.0597341775226825;0.358201103723105;0.572013649920534;0.222118891603587;0.47381793673487;0.465543304845899;0.448039213207175;0.542016529267067;0.507608710957038;0.505655944226152;0.285741176778869;0.545669111305142;0.517944187233056;0.502166912879676;0.0890647011136152;0.527702409852825;0.477865611004811;0.443940341935762;0.48198806784905;0.406360318378794;0.615390876605627;0.476781240538145;0.614773472520132;-0.00832279486241348;-0.00357440020755894;0.478935918336669;0.628495076563833;1;0.226170550832895;0.58282619808324;0.524360348844893;0.472639068133048;0.455258014556674;0.628766092259168;0.590637116955707;-0.0895335562475677;0.488930118155455;0.244368114793057;0.59343008440238;0.505270775632989;0.0276746503221961;0.232040259648698;0.514887386094691;0.505187108725034;-0.0175824124471132;0.65417980941004;0.446296427604962;-0.0126135577853521;-0.0257350516542297;0.451456290715133;0.202546587470716;0.103676770870507;0.524084570723773;0.524974812784978;0.50216362059652;-0.0160962628530655;0.352203044048503;0.219611648235292;0.457219297905558;0.325236849204113;0.364989446314265;0.42420288007323;0.291986574764997;0.294062532559895;0.250245649120048;0.333637809640445;0.340294371751074;0.349376074142112;0.307825543248386;0.379711598830148;0.0382434957399208;
TGME49-262710;-0.241409931113457;0.141742482498374;0.227093480595744;0.181967180513988;0.284949172899817;0.231518108772284;0.150625648998461;0.167474581872977;0.287655379440546;0.269771800927872;0.216214373833984;0.280574831417074;0.243616111252356;0.0122949050078588;0.277648972808987;0.0869729467760176;-0.257124450504191;0.388130266802533;0.333324950403633;0.0520341373799524;0.214558445261705;0.203713459850021;0.243444043744473;0.35626750701571;0.247534406298508;0.203322408390954;0.266911535000907;0.252209887098174;0.256768370027033;0.206421217768304;0.160925273316109;0.135921979862279;0.170020706598608;-0.324306872308281;-0.103089471683092;0.186107338788497;0.229961740562888;0.169861767809169;0.22327050813202;0.172360186979947;0.212467823924612;0.19319229235115;0.197228183908235;0.254207305335262;0.265580480270509;0.195998388456667;0.242853674220186;0.240275288020273;0.0921106787837925;0.288704793256708;0.285784093471372;0.309258957770733;0.330446072791405;0.305657218035282;0.20565341992317;0.222215782453084;0.204362935461405;0.0633073225058177;0.231378683708312;0.166554722498822;0.180075766787729;0.226170550832895;1;0.256162432177186;0.280256621287555;0.153279146201074;0.242667617297153;0.185409779993961;0.219852889440323;-0.225138692316787;0.18147505909142;0.297632319246749;0.131870275366095;0.25053455491314;-0.0171143126348152;0.305160125907555;0.151850666076257;0.278252064579512;0.0433936877994612;0.229675385695905;0.279824136857981;0.229660087484323;0.204962913413448;0.120268969923036;0.193478942229444;0.0323830874679988;0.261946353661535;0.249233627884461;0.202100099303966;-0.0559734655757783;0.297431044287526;0.00446970326800612;0.0920491355431528;0.103491395911986;0.0956332304887965;0.112885737478556;0.114580031893246;0.101076508967334;0.0431908962969944;0.118412319351934;0.019665248520751;0.127583958598662;0.0883774546532784;0.0665914230873277;-0.0637614103711729;
TGME49-263040::RPS16;-0.223158079311196;0.115043836531494;0.5338599198498;0.489574166023926;0.566587458570822;0.505023713402484;0.270110858299693;0.198465785801661;0.565195490595644;0.276356099915706;0.51454931556923;0.561566355310514;0.610949931380067;-0.0060322033587304;0.573657538288199;0.383687917752424;-0.171560043315177;0.44850674974561;0.538069846909246;-0.019035895802027;0.412518294889823;0.582584003080467;0.0443297962127783;0.396669196216301;0.480753768478417;0.513469041299754;0.400723156188509;0.511822747464963;0.445770587275571;0.489070183585111;0.199721334510804;0.497153147577501;0.437757173118469;-0.4112123496884;0.00664906081762444;0.405562411608093;0.524143250340686;0.162174656155296;0.457950933715083;0.458907758688253;0.524677225792292;0.467482771510239;0.515945544966657;0.519314648500222;0.255662975881066;0.442422791578444;0.443820811731796;0.468639819348083;0.150708145531794;0.522974217428187;0.465070097471193;0.518313981995982;0.547027324728049;0.448235840382978;0.445615040767457;0.558296154417609;0.527391390035465;0.00808614783069337;-0.0245656326734149;0.43512228820998;0.516331039433455;0.58282619808324;0.256162432177186;1;0.442470751698732;0.503479447450133;0.498780469979189;0.535160570845832;0.52988038656556;-0.0966406589237523;0.439821499168495;0.283939425061181;0.44248058978266;0.533248555583491;-0.0568036200136075;0.211810797624387;0.523559059178275;0.46593619161244;-0.0985359360542933;0.558635096787243;0.511749999697262;-0.0161470091378339;-0.0734680668082498;0.471262764949266;0.177854516389129;0.00984733673823397;0.535240536475251;0.536661013042836;0.5359878913648;-0.0662761160573326;0.443028430772228;0.013840673638437;0.218168197571945;0.172352301812783;0.219278762483858;0.279595587930176;0.179537923453506;0.264735589756346;0.119300774079192;0.213746240878096;0.0304764590050545;0.235376364915212;0.0154267476715046;0.126698971225878;-0.092569975931652;
TGME49-263050::RPL13;-0.275780446007127;0.135023800879865;0.51568135903874;0.516975218536501;0.508838269261274;0.467402242142502;0.231974433726968;0.231934657246888;0.452872676853105;0.289983310011124;0.561328321882086;0.558904386843491;0.526266928719112;0.0231287585897784;0.513825855702175;0.41623160808575;-0.189205550819886;0.357180626717474;0.407619801701001;0.070041776393709;0.57750134991804;0.457868251828113;0.062852319218216;0.367865326221361;0.441364469735876;0.558977040762481;0.350210862483391;0.550780688337185;0.484427793023334;0.530652169564917;0.235465641995054;0.430179935123852;0.564765266934259;-0.451010595317879;0.00836649350428103;0.282587356661387;0.477750835071256;0.210449334424154;0.501836860539063;0.448112419840272;0.482911026203256;0.508664329834996;0.510186710906709;0.473148803100725;0.285833610144211;0.475111364025128;0.475509274637122;0.508821874717341;0.11489712822236;0.554864697540692;0.397114051719464;0.475722938472784;0.479347738896349;0.365231547544114;0.493088868549893;0.347565770185185;0.595136683364872;-0.0282068543030762;0.0173826490647464;0.406736042711359;0.57779009910344;0.524360348844893;0.280256621287555;0.442470751698732;1;0.373547541668048;0.514987167392996;0.509722229653956;0.545908076800051;-0.201302268555192;0.37649985780734;0.168751438048056;0.500789637006896;0.530173175556995;0.00234263998066937;0.101936025261127;0.491812441382185;0.493480508114039;0.0115451846051184;0.63055753144517;0.364914621053699;-0.00113619565876832;-0.0509746524021278;0.516148280088599;0.224727499815865;0.187062637979024;0.455087906945721;0.599041902198179;0.403787990889515;-0.0516523429441189;0.345877670437608;0.310704382581206;0.487619212084327;0.244887057064766;0.467584875656482;0.430262645599564;0.347719533085213;0.286866426177884;0.28256371458084;0.300452692271898;0.341597511900346;0.370174835554797;0.357528142613935;0.438432924973249;0.0169492558529627;
TGME49-263700::RPS14;-0.122281509322368;0.129952073094213;0.501408787398555;0.36799841911088;0.450642492223531;0.43646623702279;0.213946582295788;0.0915031967264846;0.462827467386623;0.14960919189493;0.475485977633704;0.458294659317827;0.430654433110669;0.100466798561255;0.444336358375261;0.374362111468395;-0.101029101450442;0.321940059936366;0.44527611623524;0.0647688451646913;0.336167411949789;0.480449389791678;-0.0188852099402595;0.334777672569864;0.421035513554072;0.534134440581762;0.3353387092654;0.431427945370211;0.416091035034634;0.429457398760525;0.191067665175776;0.530857471758812;0.420482904218365;-0.331884435592626;0.037717606924823;0.363526564019003;0.486030277465239;0.158673340143369;0.410412974497219;0.431827574677228;0.432693266734622;0.381331313619435;0.461744483973875;0.451954321957865;0.233093972670584;0.314493495413996;0.371591773821609;0.444162806893528;0.105603435920032;0.491252578642418;0.408361442099993;0.42498269885618;0.409977291104528;0.31725202609933;0.343626684599991;0.460078464495715;0.469662554945572;-0.0564327967482774;-0.049820008570286;0.372350340320941;0.469254634335359;0.472639068133048;0.153279146201074;0.503479447450133;0.373547541668048;1;0.471912492704525;0.407897851033909;0.475472877438613;0.046112740671517;0.405197447458112;0.2110535274824;0.453642885166003;0.430030981402742;0.066477641778743;0.158840013334962;0.456194622956386;0.37517973007249;-0.022199486857585;0.481343093196364;0.391568806530434;-0.0487754766999959;-0.0919214295369055;0.388515603654358;0.138225442940875;0.0272113942316473;0.425923319615518;0.415014823993734;0.480872443036745;-0.0349715511509272;0.347627860572891;0.118213568508268;0.162056629239636;0.135245864096417;0.164794959833347;0.22697270734573;0.132035551914937;0.21163369572124;0.100384598152958;0.212749441689407;0.125601694874237;0.176207024063458;0.0964525398601738;0.135473471559203;-0.0372811007265713;
