p_val	avg_log2FC	pct.1	pct.2	p_val_adj
Vps36	0.0340434805612016	-0.468476758240304	1	1	1
Akt1	0.03409696225303	0.306944480550602	1	1	1
Smox	0.0343844052064586	0.329403215449509	1	0.667	1
B3glct	0.0344084150909737	-0.830074998557687	0.5	0.333	1
Dld	0.0344500422485408	0.425484286713959	1	0.778	1
Alpk1	0.0345525137838991	-0.731894604618784	0.25	0.333	1
Herc6	0.0345548791873278	-0.731894604618784	0.5	0.778	1
Terf1	0.0345549138994396	-0.731894604618784	0.75	0.556	1
Fam199x	0.0345824779370047	0.670353991951801	0.75	0.667	1
Snhg5	0.0346553912940619	0.387155717662981	1	0.889	1
Lzic	0.0347499095758933	-0.629776348071856	0.75	0.556	1
Vamp2	0.0347677362804706	-0.747612838365715	0.75	0.889	1
Homer1	0.03477521561922	-0.447827434396513	1	1	1
Phf6	0.0347770090324665	-0.747612838365715	0.75	0.444	1
Zfp266	0.0348237728777494	0.700439718141092	0.75	0.556	1
Emc4	0.0348498706448424	-0.554967760423319	1	0.778	1
Eml5	0.0348804777175279	-0.784271308944563	0.25	0.444	1
Ubr3	0.0348823431738295	-0.784271308944563	0.5	0.889	1
Ppm1m	0.035047551936757	0.573280695673521	0.75	0.444	1
Pank2	0.0350555860047156	0.512812714965321	1	0.778	1
Dtd1	0.0350557418924984	0.512812714965321	0.75	0.444	1
Gab2	0.0351799499293972	-0.43022390309352	0.75	0.778	1
Uso1	0.0352580114442705	-0.46948528330122	1	0.667	1
Mvb12a	0.0352691946093672	0.450032920635048	1	0.778	1
Safb2	0.0352828070062847	-0.266714752321743	1	1	1
1110004F10Rik	0.0354059630146501	0.37752042085068	1	1	1
Crtap	0.0354427320944365	-0.285157216731935	1	1	1
Cryzl1	0.035535212714576	-0.637429920615292	0.75	0.778	1
Ly96	0.0358213344560723	0.629356620079609	0.75	0.556	1
Acsl5	0.0358280994804664	-0.260966449037368	1	1	1
Slc9a5	0.0358336144725493	0.598018653546602	1	0.444	1
Abl2	0.0363002597727891	-0.64565042742026	0.5	0.667	1
Mrpl38	0.0364511422974264	-0.498093239006402	0.75	0.667	1
Myl12a	0.0367369044237339	-0.268399350372447	1	1	1
Ola1	0.0367868826481985	-0.349103229094068	1	1	1
Gm43430	0.0367887360056869	-0.349103229094068	0.75	0.889	1
Pde6d	0.0368383774186477	0.498547748903683	1	0.667	1
Atrx	0.036902898587204	-0.251638431604541	1	1	1
Ints3	0.0369964784524039	-0.562791119722536	0.5	0.778	1
Dis3	0.0370236089892805	-0.654503433974233	0.5	0.778	1
Rpl35a	0.0371096500576967	0.271422191326513	1	1	1
Arap2	0.037217532870118	0.526068811667588	0.25	0.556	1
Rab5b	0.0372221596112527	0.526068811667588	0.75	0.556	1
Telo2	0.0372514563703496	0.650550842348733	0.25	0.556	1
Cstf2t	0.0372538266257142	0.650550842348733	1	0.667	1
Tbc1d10b	0.0372565162222528	-0.422532035825768	1	0.889	1
Btf3l4	0.0373742553311539	-1.15200309344505	0.5	0.667	1
Sdhaf3	0.0373746755333655	-1.15200309344505	0.5	0.333	1
Nenf	0.0375372332537166	0.393699976828879	1	1	1
2010001K21Rik	0.0375602396366735	-1.31550182572793	0.25	0.778	1
Rab11fip1	0.0376082942556478	0.336822310187057	1	1	1
Las1l	0.0376872694757516	0.491853096329674	0.75	0.556	1
Naa35	0.0376878954181131	0.491853096329674	0.75	0.778	1
Abhd4	0.0377982325850914	0.323171261737994	0.75	0.778	1
Togaram1	0.0378213626257386	0.773996325111173	0.75	0.444	1
1110059G10Rik	0.0378719676426546	0.710493382805015	1	0.667	1
Eif5a2	0.0378728650549651	0.710493382805015	0.5	0.333	1
Rrp9	0.0378855865376867	-0.352301743930881	1	1	1
Dnm1l	0.0380225994483005	0.388270589716059	1	0.889	1
Oas1a	0.0382506618489337	-0.894205335977403	0.25	0.556	1
Polr3e	0.0384009597739891	-0.674424128097493	0.5	0.778	1
Six1	0.0385940485281347	-0.60768257722124	0.75	0.667	1
Ankrd10	0.0386783970657983	-0.407948074492525	1	1	1
Gm9247	0.0386892403578808	0.797956224055355	1	0.667	1
Gng12	0.0386968057925145	0.262043203430744	1	1	1
Ell	0.0387123362213325	-0.449594721315213	1	0.889	1
Timm17b	0.0388235526239954	0.417852514885898	1	0.889	1
Ppp1r18	0.0389975731069491	-0.355703359896442	1	0.889	1
Gm15484	0.039018560497454	-0.373389801920353	1	1	1
Taf11	0.0392295063348011	0.54189377882927	1	0.778	1
mt-Tp	0.0392295374353246	-0.85982234195174	0.75	0.778	1
Nfu1	0.0392871048734045	0.572684170942719	0.75	0.778	1
Pdcd6ip	0.0394151931821184	-0.368494913341813	1	0.889	1
Prpf3	0.0397176217253859	-0.440128480241674	1	0.889	1
Tpd52l2	0.039734565082919	-0.299560281858908	1	1	1
Uhrf2	0.0397465452728308	-0.301750212949732	1	1	1
Mbd2	0.0398906856472896	-0.521952703195356	1	0.889	1
Ikzf4	0.0399399372799333	-0.830074998557687	0.25	0.444	1
Taf1c	0.0399407969780064	-0.830074998557687	0.5	0.333	1
Iscu	0.0399797982407111	-0.340269730876872	1	1	1
Rpl31	0.0399998840268129	-0.711430502059069	1	0.889	1
Cept1	0.0400001771500443	0.441598325549978	1	0.778	1
Man1a2	0.0400257772710294	-0.378043291796642	1	0.889	1
Yipf1	0.04007346535474	0.473317144892247	1	0.556	1
Kat2a	0.0401245439439966	-0.450226927741144	1	0.667	1
Pcf11	0.0403525971080384	-0.576318406311904	0.75	0.778	1
Gm47620	0.0403589140809502	-0.726239187573148	0.75	0.889	1
Snrnp48	0.0403715843634814	0.502500340529183	1	0.889	1
Arf5	0.0404278961804241	-0.279791462361773	1	1	1
Ndfip2	0.0405278895428276	0.437208880277464	0.75	0.889	1
Limk1	0.0405428089303803	0.532495080827021	0.75	0.556	1
Dhdds	0.0405542291480877	-0.487969021732695	0.75	0.667	1
Rlim	0.0406263980736467	0.352789058592123	1	0.778	1
Zbp1	0.0406496026991438	-0.781165398076741	0.5	0.556	1
Gm2033	0.0406496064914816	-0.781165398076741	1	0.889	1
Slc15a4	0.0407064509884736	-0.760812336120574	0.5	0.444	1
Rnf220	0.0407154618541236	-0.350907161859128	0.75	0.667	1
Xdh	0.0409338346992078	0.561115758766788	0.25	0.778	1
R3hdm1	0.0410836108676538	0.271804615461526	1	1	1
Ncdn	0.0414517667752758	0.392317422778761	1	0.667	1
Dlg1	0.0414573795555123	-0.629162304631691	0.75	0.889	1
Ripk2	0.0414617164314145	0.27363635096442	1	1	1
Aqr	0.0416056916418768	-0.358675056659732	1	1	1
Lap3	0.0416118234761583	-0.407732698655611	1	0.778	1
Zfp800	0.0417200669058475	-0.505945995477054	1	0.889	1
Cep95	0.0417489733048745	0.684498174272071	0.75	0.333	1
Chic2	0.0419874377975168	0.386736390515461	1	0.778	1
Zbtb7b	0.0423047759472047	-0.945552215977624	0.5	0.556	1
Alg6	0.042304780190538	-0.945552215977624	0.75	0.556	1
Relch	0.0426571841688266	-0.586803847545323	1	0.556	1
Sp3	0.0428873902764622	0.41723505498309	1	0.778	1
Mfsd14a	0.0428903142174854	0.451695969857692	0.75	0.889	1
Sacm1l	0.0429721223009147	-1.26303440583379	0.25	0.333	1
Pald1	0.0429722123250523	-1.26303440583379	0.25	0.333	1
Taf15	0.0429722267256824	-1.26303440583379	0.25	0.333	1
Trim5	0.042972231392303	-1.26303440583379	0.25	0.444	1
Gm28724	0.0429722318971558	-1.26303440583379	0.25	0.444	1
Esrra	0.0429722320401123	-1.26303440583379	0.25	0.444	1
Baz1a	0.0433343480587358	-0.331734852584282	1	1	1
Plekha3	0.043515458914564	-0.476438043942987	1	0.778	1
Wdr90	0.0435330660251313	0.446765206801137	0.5	0.556	1
Spag9	0.0437456337354916	-0.322227688916242	1	0.889	1
Abca3	0.0438184819132577	-0.592575684831031	1	0.667	1
Dock11	0.043819364765103	-0.592575684831031	0.75	0.778	1
Nipbl	0.0439962104681373	-0.313676784319603	1	1	1
Gm44050	0.0440137808476563	-0.900464326449085	0.75	0.667	1
Itga6	0.0440144606204263	-0.900464326449085	0.5	0.556	1
Ndufaf5	0.0440144645574178	-0.900464326449085	0.5	0.444	1
Golga7	0.044060965770703	0.572023445013658	1	0.778	1
Stat1	0.0441604860689828	0.360446907491738	0.75	1	1
Emc8	0.0441620264676101	0.360446907491738	1	1	1
Tnrc18	0.044290590490246	0.635588573791125	1	0.444	1
Ndrg3	0.0447349666668265	-0.334306227165987	0.75	0.667	1
Zfp148	0.0448245836761249	0.400044784803371	0.75	0.889	1
Trim3	0.0448742050784745	-0.666576266274808	0.5	0.667	1
Ddx47	0.0449634602005517	-0.464281018298693	0.75	1	1
Opa3	0.0450724293053129	0.345011708000404	1	0.889	1
Akap9	0.0453350450114261	0.307428525192247	1	1	1
Jmjd1c	0.0453521661770866	0.499232626695272	0.75	0.667	1
Trim44	0.0453521662492396	0.499232626695272	0.75	0.667	1
6030458C11Rik	0.0453629570784507	-0.862496476250065	0.75	0.556	1
Gm17837	0.0453647484148986	-0.862496476250065	1	0.889	1
Ccnl1	0.0453993988328709	-0.348695004450148	1	0.889	1
Aebp2	0.045503184619737	0.31194400631474	1	1	1
Tmem106b	0.0455128567490157	0.660911353954455	0.75	0.444	1
Marveld1	0.0455820538864563	-0.562379215354031	0.5	0.333	1
Gatc	0.0455822821501262	-0.562379215354031	0.5	0.667	1
Rbm3	0.0457996382448376	-0.381717426078817	1	1	1
Pou5f2	0.0458083806237797	-1.02272007650008	0.25	0.333	1
Mknk2	0.0458728500165546	0.42865926984248	0.75	0.667	1
Rps25	0.0459374802535502	-0.340764736900218	1	1	1
Commd10	0.046103495619728	0.387925653661603	0.75	0.889	1
Sox4	0.0461244940052084	0.807354922057604	0.25	0.333	1
Timm23	0.0461256689098355	0.807354922057604	1	0.444	1
Zswim8	0.0461414389592614	-0.605368711382993	0.5	0.889	1
Rabgef1	0.0462483220499297	-0.690671941892271	0.5	0.778	1
Stx12	0.0463458973668244	-0.37604336766298	0.75	0.889	1
Dok2	0.0463459785246283	-0.37604336766298	0.75	0.556	1
Khk	0.0463569030153124	-0.830074998557688	0.25	0.333	1
Cbll1	0.0463583734552691	-0.830074998557688	0.75	0.556	1
Lamtor3	0.0464485436679836	0.491853096329675	1	0.667	1
Vdac3	0.046450387087132	0.491853096329675	1	1	1
Cdk16	0.046514904924868	-0.494890806968058	0.5	1	1
Gfpt1	0.0468397189935898	-0.537028023657454	0.5	0.667	1
Lpcat3	0.0468504775902969	-0.370643379920391	1	0.667	1
Parp2	0.0469352984483374	-0.567040592723894	0.75	0.667	1
Cox7a1	0.046991529180793	0.777607578663552	0.75	0.222	1
Wasf2	0.0470176378277584	-0.288505093349912	1	1	1
Fut8	0.0470216619037318	-0.802060622388091	0.25	0.333	1
Alg11	0.0470239274127608	-0.802060622388091	0.5	0.444	1
St7l	0.0470240170225774	-0.802060622388091	0.75	0.333	1
Pikfyve	0.0471917329877724	-0.719892080807265	0.75	0.778	1
Dcaf5	0.0472524721599928	0.617383978413534	0.5	0.333	1
Fam98b	0.047453076967216	-0.736965594166206	1	0.556	1
Kdm4c	0.0475083300916509	0.484798338795724	0.75	0.667	1
Iqsec2	0.0475344532400334	-0.756074417113911	0.5	0.444	1
Snrpf	0.0475346384565422	-0.756074417113911	1	0.889	1
Hacd2	0.0477805850697858	0.548436624696042	0.75	0.778	1
Cdc34	0.0482283971963491	0.364836686356654	1	1	1
Cnnm3	0.048240824353547	-0.959358015502654	0.25	0.333	1
Ccdc34	0.0482410086515795	-0.959358015502654	0.25	0.444	1
Phpt1	0.0482413591565291	-0.959358015502654	0.5	0.444	1
Zcchc2	0.0483045018848389	-0.572006845617243	0.5	0.778	1
Atg16l2	0.0484175535452983	-0.620151929183456	0.5	0.333	1
Insig2	0.0484189342334475	-0.620151929183456	0.5	0.444	1
Ubr2	0.0488102979364361	-0.291586927636032	1	1	1
Mgat4b	0.048826606911503	-0.347133434777041	1	0.667	1
Dnajb11	0.0488456034356329	-0.313592235719298	0.75	1	1
Gstm1	0.0488776570749981	0.293583469193401	0.75	0.778	1
Pold2	0.0489800820378046	0.294512637306962	1	1	1
Rad23a	0.0490252485501465	0.354008065881284	1	0.889	1
Cbx3	0.049151144686671	0.639410284743533	1	0.778	1
Ppp1r7	0.0492721918727606	-0.518130992242948	0.75	0.778	1
Gins1	0.0493788167341677	-1.20858662181142	0.25	0.333	1
Styx	0.0493788364417311	-1.20858662181142	0.25	0.444	1
Bptf	0.0494032840073129	0.299376252897514	1	0.889	1
Nfic	0.0494291477165279	0.437620784645969	1	0.778	1
Arhgap9	0.0494292690865772	0.437620784645969	0.5	0.556	1
Surf2	0.0495190158376984	-0.628441137388037	0.75	0.778	1
Tia1	0.0498615896553947	-0.54432051622381	1	0.667	1
Rtn4	0.0499610453220083	0.270725642229804	1	0.889	1
Pafah1b2	0.0500086173801102	0.254695104921065	1	1	1
Dpep2	0.0500396869606457	0.822001698022006	0.5	0.444	1
Cdc37l1	0.0500588987784546	-0.482151695137381	1	0.889	1
Atmin	0.0500774097839418	0.432959407276106	1	0.778	1
Nr1h2	0.0500794770946632	0.312759779613767	1	1	1
Hmgn5	0.0501086064226419	0.600559355772175	0.75	0.556	1
Sf3a3	0.050155520729072	0.32771624724877	1	0.889	1
Eef1g	0.0501850508683486	-0.324839690307265	1	1	1
Idh2	0.0503054140809281	-0.350646912008888	1	0.889	1
Leng8	0.0506978535257855	0.428458015041165	1	0.667	1
Larp1	0.0507342485600064	0.274033404783051	1	1	1
Fgf13	0.0512316796737953	0.527477006060396	0.5	0.556	1
Ireb2	0.0513540410224563	0.459431618637297	1	1	1
4833420G17Rik	0.0514243209274628	-0.548304030142308	0.75	0.444	1
2510002D24Rik	0.0516100119251751	-0.455395236894985	0.75	0.778	1
Cd302	0.0518450961823563	-0.253882707464263	1	1	1
Nr4a2	0.0518641206833937	0.41990325445066	0.75	0.333	1
Smarcb1	0.0524360745225403	-0.311607909623438	1	1	1
Slc37a1	0.0524732153366844	-0.589066899053893	0.25	0.444	1
Gnl1	0.0525251749430779	-0.345496566025767	1	1	1
Phkb	0.0526072118010337	-0.523971870832008	1	0.556	1
Pomgnt1	0.0526072637821509	-0.523971870832008	0.75	0.556	1
Osbpl9	0.052618477252314	0.369862571951065	1	0.778	1
Mab21l3	0.0526550855686623	0.619727918881833	0.5	0.333	1
Sf3b4	0.0526553962940403	0.619727918881833	1	0.778	1
Gm38380	0.0526775493524579	-1.05246741989414	0.25	0.333	1
Tmem158	0.0526776307276205	-1.05246741989414	0.5	0.333	1
Brd1	0.052797411808282	-0.399440644227825	1	1	1
Rab12	0.0530110172246433	-0.552541023028779	1	0.778	1
Cops4	0.0532118430265146	-0.275074735852399	1	1	1
Ssr2	0.0534239987236533	0.264193662658634	1	1	1
Phf20l1	0.0535068122823684	-0.456260162005357	1	0.889	1
Zfp52	0.0537824527435086	-0.830074998557688	0.75	0.667	1
Gm6142	0.0537830157449304	-0.830074998557688	0.75	0.889	1
Adk	0.0538582301239454	0.442943495848728	1	0.667	1
Med21	0.0538767374700713	0.293499686560844	1	0.889	1
Ptpro	0.0541555113649433	-0.68251781014383	0.25	0.333	1
Rnf121	0.0543371737733028	-0.527147865600381	0.25	0.556	1
Usp36	0.0543927211919809	-0.385593721386362	1	0.889	1
Dop1a	0.0544204882964995	0.508726914894071	0.5	0.778	1
Zbtb17	0.0544207677600053	0.508726914894071	0.5	0.556	1
Synj1	0.0544207737983831	0.508726914894071	1	0.667	1
Pogk	0.0546250771052045	0.437858206688945	0.75	0.778	1
Srp19	0.0546911841205974	0.341691349708793	1	1	1
Gm5814	0.0547283177521973	-0.799701349514169	0.5	1	1
Eif4ebp2	0.0547436784203009	0.303942349413999	1	0.889	1
Mmut	0.0547437958689036	-0.799701349514169	0.25	0.556	1
Chchd10	0.0547450399220271	-0.799701349514169	0.75	0.556	1
Sh2b2	0.0547860105052949	-0.696808467694223	0.25	0.556	1
Armc6	0.0548381397365136	0.675160309692734	0.25	0.333	1
Zfp384	0.0548945111228429	-0.976916386886959	0.5	0.444	1
Tbrg4	0.0549266231537954	0.307428525192248	0.75	0.889	1
Atxn7l3b	0.0549965019148845	0.334555703215111	1	1	1
Otud4	0.055039403523414	-0.273993617823661	1	0.889	1
Stxbp3	0.0550754705840947	0.311101064403007	1	0.778	1
Mrpl40	0.0552303844077114	0.319068440748121	1	1	1
Zfp251	0.0552526125965266	-0.712718047919529	0.25	0.556	1
Phf3	0.0553183776051132	-0.357704324212893	1	1	1
Rfc5	0.0553190572007361	-0.77349147019132	0.25	0.333	1
Gm38062	0.0554909331362158	0.570462931026041	0.5	0.556	1
Mea1	0.0556323463281401	0.390693680299097	1	0.889	1
Ccdc43	0.0557296917632185	0.535209465524057	1	0.444	1
Vipas39	0.0557592072477888	-0.3528427376715	1	0.667	1
Mzt2	0.0559690479642119	0.782901878333065	0.5	0.333	1
Vcpkmt	0.0559690846204383	0.782901878333065	0.75	0.111	1
Bnip1	0.0560185620827884	0.601641241867787	0.5	0.444	1
Mphosph8	0.0566473303826338	0.460973783445703	1	0.778	1
Bcl2l2	0.0570288902685316	-1.15200309344505	0.25	0.333	1
Gm7741	0.0570289849600158	-1.15200309344505	0.25	0.444	1
Gkap1	0.0570290085494746	-1.15200309344505	0.25	0.333	1
Gm42907	0.0570290242810483	-1.15200309344505	0.25	0.444	1
Letmd1	0.0571050150059091	-0.445411148322363	0.75	0.778	1
Naa10	0.0571276647488739	-0.335498734293637	1	0.889	1
Gmpr2	0.0571945186336656	0.754887502163468	0.5	0.333	1
Sirt3	0.0571958994209578	0.754887502163468	0.25	0.333	1
Tatdn1	0.0571965435290699	0.754887502163468	0.5	0.333	1
Rfx1	0.0571972004367731	0.754887502163468	0.75	0.333	1
Slc8a1	0.0575158587018771	-0.45810622117073	0.75	0.667	1
Ino80	0.0575165307276953	-0.45810622117073	0.75	0.778	1
Nob1	0.0575558614232814	-0.48903808072262	0.75	0.889	1
AW549877	0.0576591141685607	0.524589882741674	1	0.556	1
mt-Tc	0.0577989565483142	-0.917537839808027	0.5	0.778	1
Zfp944	0.0578059515404425	-0.917537839808027	0.25	0.333	1
Zfp787	0.0578069872260101	-0.917537839808027	0.5	0.444	1
Faap20	0.0579246608854311	-0.567040592723894	0.75	0.778	1
Nab1	0.0579291926510978	-0.567040592723894	1	0.444	1
Zmat2	0.0579755406860204	0.283241524971942	1	0.889	1
Heca	0.0580167211470223	0.55694812455156	1	0.778	1
Timm44	0.0581694697582461	0.367605669282007	1	0.667	1
Qk	0.0581960149843453	-0.2906271570889	1	1	1
B230118H07Rik	0.0586080308668374	0.449079072639383	0.5	0.444	1
Yipf5	0.0587254881124942	0.484033591870376	0.75	0.889	1
Snx9	0.0588574639408912	0.360147417117853	1	0.889	1
Adgrg6	0.0592381490701827	0.584962500721157	0.75	0.556	1
Vps13b	0.0593689879246914	-0.378137916467314	1	0.889	1
Gm7183	0.0594917591575577	0.791413378188583	0.5	0.333	1
Rpusd3	0.0594973607695473	0.791413378188583	0.75	0.111	1
Sntb2	0.059506500927873	0.514573172829758	0.75	0.556	1
Prdm4	0.0596343787477102	0.68449817427207	0.5	0.333	1
Commd4	0.0600174831024356	0.344758803268248	1	1	1
Ptpn12	0.0600484089875853	0.476586339676364	0.75	0.667	1
Katnbl1	0.0600964629874464	0.649092838140872	0.75	0.333	1
Ears2	0.0601031317699914	0.649092838140872	0.75	0.444	1
Ercc1	0.0601040338158294	0.649092838140872	0.5	0.333	1
Cdr2	0.0603633716741484	-0.869603362744325	0.25	0.333	1
Gm17066	0.0603641268902693	-0.869603362744325	0.75	0.667	1
Cop1	0.0603642485250598	-0.869603362744325	0.75	0.778	1
2610301B20Rik	0.0604462003835948	-0.637429920615292	0.5	0.444	1
Susd3	0.0604476795161029	-0.637429920615292	0.5	0.444	1
Tbl1xr1	0.060477649206723	0.306806807862699	1	0.889	1
Prkd3	0.0607223042419647	0.328290597110902	1	0.889	1
Srsf5	0.0607766882737405	0.316057506762862	1	1	1
Nup93	0.0607817017756847	0.31748218985617	1	0.667	1
Myc	0.0608261396785968	-0.434937056716548	0.75	0.778	1
Mib1	0.0608393818603237	-0.384176535574083	0.75	1	1
Dusp22	0.061233200530017	0.432959407276106	0.75	0.667	1
Nkap	0.0612732614988756	0.505109193031942	1	0.778	1
Ube2i	0.0612739706053079	0.505109193031942	1	0.889	1
Atrip	0.0612740833055843	0.505109193031942	0.5	0.667	1
Camk1	0.0613082907336816	0.46948528330122	0.75	0.333	1
2900097C17Rik	0.0615876619098658	-0.648236675571874	0.75	0.778	1
Dus3l	0.0615881445489663	-0.648236675571874	0.5	0.667	1
Rpp21	0.0615884703687194	-0.648236675571874	0.5	0.778	1
Actr8	0.0615884707360018	-0.648236675571874	0.5	0.444	1
Churc1	0.0617016393604339	-0.541949611761063	1	0.778	1
Zbtb45	0.0617016736687447	-0.541949611761063	0.75	0.667	1
Ptrh2	0.0623147946104899	0.56953246015155	0.5	0.667	1
Ttc37	0.0623148091042374	0.56953246015155	0.75	0.667	1
Abcc4	0.0623411063935525	-0.830074998557688	0.25	0.556	1
Map4k1	0.0623420483205421	-0.830074998557688	0.5	0.333	1
Tex2	0.0623874752366357	0.382469636822413	0.75	0.667	1
Cdk2	0.0625286881657177	-0.312311197724432	1	0.889	1
Zfp560	0.0625948732789698	0.602884408718419	1	0.333	1
Ubxn8	0.0626237885275733	-0.660149997115375	0.75	0.667	1
Cluh	0.0627305655515582	-0.345572679615744	0.75	0.778	1
Gm37529	0.0628982666093831	-1	0.25	0.333	1
Sp140	0.0629578849760466	-0.584962500721156	0.75	0.889	1
Dhrs4	0.0629636755455388	0.4961532337633	0.75	0.667	1
Apex1	0.0630188680316833	-0.365406731554243	1	0.889	1
Arfip2	0.0631175870482568	-0.43535748365844	1	0.889	1
Arl8a	0.0635146009173573	0.418604114299036	0.75	0.889	1
Mier3	0.0635254261986118	-0.673349494870235	0.75	0.444	1
Kcnk13	0.0636331199034572	-0.546282032557096	0.25	0.556	1
Trp53inp2	0.0636645955355413	0.456229186598954	0.5	0.667	1
Kcnk6	0.0636645961546418	0.456229186598954	0.75	0.778	1
Stoml2	0.0637385240717729	-0.447458976971221	0.75	0.889	1
Fam91a1	0.0637386718744726	-0.447458976971221	1	0.889	1
Trmt5	0.0642580567579947	-0.68805599368526	0.25	0.556	1
Dennd4b	0.0644837869821381	-0.284976958714471	1	1	1
Copg2	0.064601576467145	-0.768674453893544	0.5	0.333	1
Tut4	0.0646026649627724	-0.768674453893544	0.75	0.556	1
Atpsckmt	0.0646026659518597	-0.768674453893544	0.75	0.444	1
Rtf2	0.0646494623286403	-0.390375445044575	1	0.889	1
Cbfb	0.0646498678386417	-0.390375445044575	1	0.889	1
Ibtk	0.064664352432276	-0.424818520071429	0.75	0.667	1
Otud7b	0.0647856950430451	-0.704544116473829	0.75	0.556	1
Cpt1a	0.0647880404386441	-0.704544116473829	0.75	0.667	1
Gnpat	0.0648191769485738	-0.311201688294304	1	1	1
Ccdc191	0.0650181276872003	-0.744345124531804	0.25	0.556	1
Tbck	0.0650200350249719	-0.744345124531804	0.5	0.556	1
Nr2f6	0.0650597101961131	-0.723159794641175	1	0.889	1
Rbm17	0.0650992319476583	-0.344648171387446	1	1	1
Polr3d	0.0651265619290761	0.625604485218502	0.5	0.444	1
5830408C22Rik	0.0652488870072082	0.555215157327104	1	0.444	1
Msh6	0.065288371646376	0.291231297664446	1	0.667	1
Ccrl2	0.065417619865836	-0.270058854966762	1	0.889	1
Lcmt1	0.0655008659497289	0.405737938541082	0.75	0.556	1
Xrn2	0.0658395550144241	-0.335715046617438	1	1	1
Tfap4	0.0659329777468907	-0.929610672108602	0.25	0.444	1
Gpkow	0.0659331738324979	-0.929610672108602	0.5	0.444	1
Sp2	0.0659331771439622	-0.929610672108602	0.5	0.444	1
Atp6v0a1	0.0660023909428386	0.346081956596139	1	0.667	1
Ago3	0.0660026672225299	0.346081956596139	1	0.889	1
Slc25a40	0.066078335308464	0.655351828612554	0.5	0.333	1
Thoc7	0.0661227292177146	-0.448204363214043	1	1	1
Lsm5	0.0662103606852471	-1.09310940439148	0.25	0.667	1
Etv5	0.0662276678673374	-1.09310940439148	0.25	0.333	1
D10Wsu102e	0.0662731289032565	-0.599462070416271	1	0.333	1
Nup205	0.066395761311315	0.339850002884624	1	1	1
Gmfb	0.0664512997663104	-0.279553143165561	1	1	1
Ell2	0.0665015005931043	-0.47860262805631	1	0.889	1
Mtmr3	0.0665967179301693	0.335934952881241	1	0.667	1
Ly6i	0.0665972204191043	0.335934952881241	0.75	0.556	1
Gtf3a	0.067049791703357	0.51096191927738	1	0.778	1
Thop1	0.0673443914709977	-0.523097245136297	0.5	0.778	1
Ddx42	0.0675612337235256	-0.343698717558581	1	1	1
Pigt	0.0677667868122315	0.432959407276106	0.75	0.444	1
Stx18	0.0678849836927586	0.710493382805015	0.25	0.333	1
Zbtb11os1	0.0678850454150768	0.710493382805015	0.25	0.333	1
Gm24601	0.0684185507776885	-0.499926396865357	0.75	0.778	1
Pithd1	0.068624675481456	-0.330503989067176	1	1	1
Kcmf1	0.0686573851290828	0.383631694912538	1	0.778	1
Med12	0.0690372361239744	0.501130909917685	0.5	0.667	1
Vps53	0.069053269569224	0.501130909917685	0.75	0.667	1
Mlh3	0.0693483029839274	-0.874469117916141	0.5	0.333	1
Gt(ROSA)26Sor	0.0697862357810952	0.729352410056331	0.5	0.333	1
Inpp5f	0.069786319266017	0.729352410056331	0.75	0.444	1
Tmem263	0.0698943684823631	0.604327825588088	0.75	0.333	1
Crebrf	0.069894443516015	0.604327825588088	0.75	0.333	1
Vegfb	0.0700067589271531	0.568474377932587	0.5	0.444	1
Gm13212	0.0703097234275152	0.754887502163469	0.75	0.111	1
Gm6440	0.0703130190176417	0.754887502163469	0.75	0.222	1
Actr3-ps	0.0703130190176417	0.754887502163469	0.75	0.222	1
Mapk9	0.0703224189884371	0.457727312425048	0.5	0.889	1
Zfp217	0.0703615729461876	0.417852514885898	1	0.778	1
Mboat1	0.0705886881946955	0.368151111648008	0.75	0.556	1
Szt2	0.070802530701081	-0.502500340529183	0.75	0.556	1
Gm3511	0.0708025548037047	-0.502500340529183	1	1	1
Zfp110	0.0709240991044084	-0.626541604472556	0.5	0.444	1
Polr2c	0.0709593725393713	0.491853096329675	1	0.889	1
Apip	0.0711374453816658	0.413196152454677	0.75	0.667	1
Golph3	0.071208162782405	0.362570079384708	1	1	1
Utp14a	0.0713885861933963	-0.482151695137381	1	0.778	1
Myo9b	0.0718606569349492	0.261072889500507	1	1	1
Syvn1	0.0721481287854474	-0.830074998557688	0.25	0.444	1
Smim4	0.0721488792160365	-0.830074998557688	0.5	0.444	1
Oip5os1	0.0722257223307261	-0.307724475136211	1	1	1
Cdk6	0.0722290551220903	0.292096871436256	1	1	1
Fance	0.0723065090538981	-0.637429920615292	0.5	0.778	1
Gm32536	0.0723065156994006	-0.637429920615292	1	1	1
Dnajc13	0.0723942484727571	-0.389042290745899	0.75	1	1
Trappc3	0.072774737558061	0.483082886701943	0.75	0.778	1
Taf12	0.072785478890007	-0.341720821635922	0.75	1	1
Ube2j1	0.0729490030186675	0.343073903758912	1	0.778	1
Mcmbp	0.073146814706181	0.264389685445805	1	0.889	1
Rhbdf2	0.0731964561658882	-0.337034987277571	1	0.556	1
Rbm15b	0.0732269818716169	0.517848304862619	0.75	0.667	1
Mcm3ap	0.0734321090702295	0.553253640993818	0.75	0.444	1
Mrpl27	0.0735524625726305	-0.649502752915867	1	0.667	1
Hsd17b11	0.0735555558049265	-0.649502752915867	0.75	0.556	1
Dennd3	0.0735557213488754	-0.649502752915867	0.5	0.556	1
