orig.ident,nCount_RNA,nFeature_RNA,nUMI,mouse_nUMI,toxo_nUMI,nGene,mouse_nGene,toxo_nGene,cell_ID,mouse_nUMI_p,toxo_nUMI_p,mouse_nGene_p,toxo_nGene_p,well,cell_class,percent.mt,percent.mature,percent.immature,nCount_SCT,nFeature_SCT,SCT_snn_res.0.8,seurat_clusters,cluster_and_cell_class,matureDC1,matureDC2,matureDC3,matureDC4,toxoclusters,Gra15_expression,Rop16_expression,celltype,cell_class_type,cluster_type,snn_ica_res.0.8,barcode,UMAP_1,UMAP_2
131,81376.1113149519,6172,96842.7527753961,78250.2759503961,18592.476825,5102,3886,1216,131,0.808013751239384,0.191986248760616,0.761662093296746,0.238337906703254,131_H11,LDM_3h,3.02604659034322,0.00209722746529089,0,238410,6300,5,5,5_LDM_3h,-2.09811491438474,-2.762782027469,0.0894505330122155,-1.6104023833271,toxo_3,Gra15-,Rop16+,GM-Mac,LDM_3h_GM-Mac,5_GM-Mac,1,131_H11,3.21361283105025,0.0648808212983188
131,434236.813245362,6014,486983.244329241,421169.125127241,65814.119202,6363,5077,1286,132,0.864853421614842,0.135146578385157,0.797894075121798,0.202105924878202,131_H12,LDM_3h,2.24981635227684,0.746913185336831,0,250096,5983,0,0,0_LDM_3h,3.47074705692389,3.12731995887596,3.56247198857675,2.41806025863924,toxo_2,Gra15-,Rop16+,GM-DC,LDM_3h_GM-DC,0_GM-DC,5,131_H12,-2.3805234070479,-1.46617296021108
131,55277.2391186164,5617,80273.6614608711,52834.8804598711,27438.781001,5322,3549,1773,133,0.658184509069954,0.341815490930046,0.666854565952649,0.333145434047351,131_H13,LDM_12h,3.48528731304014,0.00083169420267556,0,240473,6726,4,4,4_LDM_12h,-2.8248101304137,-2.64025171008907,-1.33104398040186,-0.482596181025187,toxo_2,Gra15-,Rop16+,GM-Mac,LDM_12h_GM-Mac,4_GM-Mac,6,131_H13,1.42609957497725,-0.705123927999777
131,544420.703835508,6665,559896.802876375,533154.808876376,26741.994,6545,5569,976,134,0.952237637609971,0.0477623623900289,0.850878533231474,0.149121466768526,131_H14,LDM_12h,1.55658036171241,0.615145103987865,0,250510,6602,6,6,6_LDM_12h,3.27470183880073,4.22035056306765,-1.90508459825857,2.3758838067911,toxo_0,Gra15-,Rop16+,GM-DC,LDM_12h_GM-DC,6_GM-DC,5,131_H14,-1.06112649399629,-0.989291098524374
131,24320.1030295682,4715,30658.087212055,22335.589206455,8322.4980056,2782,2011,771,135,0.72853825002078,0.27146174997922,0.722861250898634,0.277138749101366,131_H15,LDM_12h,7.85628606250984,0.00253247904373591,0,236922,8412,4,4,4_LDM_12h,-1.89742617243231,-1.63392950751391,-1.31022861013356,-1.85205204171247,toxo_0,Gra15-,Rop16-,GM-Mac,LDM_12h_GM-Mac,4_GM-Mac,6,131_H15,1.39717809003005,-0.720083501745504
131,723502.777933942,7656,744602.633034902,712462.088367902,32140.544667,7491,6453,1038,136,0.95683530618741,0.0431646938125902,0.861433720464557,0.138566279535443,131_H16,LDM_12h,1.48581881256875,0,0,253293,7611,1,1,1_LDM_12h,-4.00449652819168,-4.01797024756587,-2.15752977604574,-4.03838695628518,toxo_3,Gra15-,Rop16-,GM-Mac,LDM_12h_GM-Mac,1_GM-Mac,1,131_H16,1.88008097451338,1.02375740874882
131,234188.605083306,6983,320115.869818771,226972.406162771,93143.463656,8744,5936,2808,137,0.709032033592299,0.290967966407701,0.678865507776761,0.321134492223239,131_H17,LDM_12h,2.50112056345202,0,0,247991,6957,4,4,4_LDM_12h,-3.91888024538258,-4.08966095522645,-2.35998866654165,0.387819862459518,toxo_2,Gra15-,Rop16+,GM-Mac,LDM_12h_GM-Mac,4_GM-Mac,6,131_H17,1.2930937175096,-0.620589998174948
131,426573.976605495,5852,471550.44588917,414598.39923017,56952.046659,6322,4812,1510,138,0.87922385154019,0.12077614845981,0.761151534324581,0.238848465675419,131_H18,LDM_12h,1.83536092128766,0.648898074935711,0,249654,5781,6,6,6_LDM_12h,3.42960676383891,4.26575115406626,-2.01741067636921,2.35900931286571,toxo_0,Gra15-,Rop16+,GM-DC,LDM_12h_GM-DC,6_GM-DC,5,131_H18,-1.63972815234056,-0.911416795660299
131,774842.950739075,5106,760035.193318677,759285.131060677,750.062258,4573,4492,81,139,0.999013121675689,0.000986878324311364,0.982287338727312,0.0177126612726875,131_H19,LDM_Lys3h,2.25850410516195,1.36772640721431,0,252609,5087,0,0,0_LDM_Lys3h,4.30940155172285,4.87447059578373,3.65531545328723,1.73626588714726,NA,NA,NA,GM-DC,LDM_Lys3h_GM-DC,0_GM-DC,8,131_H19,-2.33640309531083,-0.53010347168569
131,232099.882967417,6164,226037.407623217,225979.737570917,57.6700523,5036,5031,5,140,0.999744865007494,0.000255134992505889,0.99900714853058,0.000992851469420175,131_H1,ctrl,3.40987847366172,0.000402761331690067,0,248286,6144,1,1,1_ctrl,-3.24746891392047,-4.02322040525573,-1.98995018908549,-4.20177013770325,NA,NA,NA,GM-Mac,ctrl_GM-Mac,1_GM-Mac,0,131_H1,2.4678836230577,0.989593956063944
131,313057.583666595,5695,302487.357662512,302141.515625512,345.842037,4645,4617,28,141,0.998856672755938,0.00114332724406241,0.993972012917115,0.00602798708288482,131_H20,LDM_Lys3h,1.27997705025012,2.85364679451175,0,249260,5664,0,0,0_LDM_Lys3h,5.42807081307487,2.48669729330618,3.73970162920677,2.09263024554398,NA,NA,NA,GM-DC,LDM_Lys3h_GM-DC,0_GM-DC,2,131_H20,-3.49323507506242,-1.40050843041067
131,67114.2401966271,6525,65089.3570003001,65067.7538164001,21.6031839,4003,4002,1,143,0.999668099595762,0.000331900404238137,0.99975018735948,0.00024981264051961,131_H3,ctrl,2.69115900173861,0.000826535082281567,0,241974,6905,5,5,5_ctrl,-2.74090344353288,-2.73326418559961,-1.42384904778323,-2.82496107163576,NA,NA,NA,GM-Mac,ctrl_GM-Mac,5_GM-Mac,4,131_H3,2.98917487900862,0.387862476896006
131,470919.21837342,5525,459503.483500781,459436.517019781,66.966481,4568,4562,6,144,0.999854263387755,0.000145736612244608,0.998686514886165,0.00131348511383538,131_H5,ctrl,2.93084829318978,0.851843864567608,0,250398,5509,2,2,2_ctrl,3.63343783053869,4.5271845088553,-1.96857431780503,2.59321024897454,NA,NA,NA,GM-DC,ctrl_GM-DC,2_GM-DC,0,131_H5,-2.07034000117174,-0.384871390272421
131,276781.857363573,6547,269840.530528133,269775.835672833,64.6948553,5322,5315,7,145,0.999760247820543,0.000239752179457174,0.998684704998121,0.00131529500187899,131_H6,ctrl,2.94106656543137,0,0,248953,6520,1,1,1_ctrl,-4.09329337865927,-3.45768290522283,-2.07559078583655,-4.11939772357202,NA,NA,NA,GM-Mac,ctrl_GM-Mac,1_GM-Mac,0,131_H6,1.86791042130599,1.39554477054949
131,56101.8125075061,5798,58529.6344866944,53704.4175050944,4825.2169816,4047,3554,493,146,0.917559420558197,0.0824405794418026,0.878181368915246,0.121818631084754,131_H8,LDM_3h,4.23471445914896,0.000833990100537507,0,239811,6716,5,5,5_LDM_3h,-2.85619637933441,-2.3559012097587,1.28337765701095,-2.73850996206575,toxo_3,Gra15-,Rop16-,GM-Mac,LDM_3h_GM-Mac,5_GM-Mac,3,131_H8,2.40805844109664,-0.0114499000800076
131,324197.202111036,5871,356711.57449222,314905.59775822,41805.976734,6080,4976,1104,147,0.882801737528391,0.117198262471609,0.818421052631579,0.181578947368421,131_H9,LDM_3h,2.26951315590936,1.54279049073484,0,249483,5856,0,0,0_LDM_3h,4.15762530195657,3.69014161722505,4.55230927879118,1.78335773108379,toxo_2,Gra15-,Rop16+,GM-DC,LDM_3h_GM-DC,0_GM-DC,8,131_H9,-2.45346816737047,-1.23612335007314
131,45486.0617631136,5585,53791.4409958416,42983.5312983416,10807.9096975,4011,3028,983,148,0.79907752056065,0.20092247943935,0.754923959112441,0.245076040887559,131_I10,LDM_3h,5.49119499728926,0.00125756108602975,0,238557,7113,1,1,1_LDM_3h,-2.6382238891265,-2.459416500395,-1.38397609835542,-2.63986762562773,toxo_2,Gra15-,Rop16+,GM-Mac,LDM_3h_GM-Mac,1_GM-Mac,1,131_I10,2.48636797707686,0.907960961948591
131,334253.682725429,5014,351660.005010077,322162.417893077,29497.587117,4853,4260,593,149,0.9161190163887,0.0838809836113,0.877807541726767,0.122192458273233,131_I11,LDM_3h,3.03502957761973,1.08233614577652,0,249368,5008,0,0,0_LDM_3h,4.07901556156325,3.28696881868302,-0.381934482055594,1.62673262781849,toxo_3,Gra15+,Rop16-,GM-DC,LDM_3h_GM-DC,0_GM-DC,0,131_I11,-2.42527886587968,-1.25981071274404
131,100307.345899433,5595,108533.574580255,96462.6229958551,12070.9515844,4813,3965,848,150,0.888781405836088,0.111218594163911,0.823810513193434,0.176189486806566,131_I12,LDM_3h,4.18134728378226,0.000411065893862786,0,243270,5666,1,1,1_LDM_3h,-3.36846416748,-3.38441060045482,-2.03539603413878,-3.12388184535439,toxo_3,Gra15-,Rop16-,GM-Mac,LDM_3h_GM-Mac,1_GM-Mac,4,131_I12,2.8343489531816,0.975126858245092
131,559778.418839321,4568,579605.296991444,537022.187237444,42583.109754,4644,3980,664,151,0.926530847845877,0.0734691521541229,0.857019810508183,0.142980189491817,131_I14,LDM_12h,2.65982491302041,1.96451934892488,0,251461,4555,0,0,0_LDM_12h,5.01107310364878,4.30750551915618,4.40858018944821,3.64209488817367,toxo_3,Gra15+,Rop16-,GM-DC,LDM_12h_GM-DC,0_GM-DC,2,131_I14,-2.7692887421309,-1.15293553154592
131,530153.935336271,5250,597690.796937893,511507.594653893,86183.202284,6121,4663,1458,152,0.855806375594979,0.144193624405021,0.761803626858356,0.238196373141644,131_I15,LDM_12h,3.09933176702307,0.964026142542131,0,251238,5236,0,0,0_LDM_12h,4.05065359909426,4.18272076728387,2.54960571926529,2.21246304454446,toxo_0,Gra15-,Rop16-,GM-DC,LDM_12h_GM-DC,0_GM-DC,2,131_I15,-3.23637648779741,-1.00645163338308
131,42944.9645614652,5971,48883.582943225,41021.715824725,7861.8671185,3944,3186,758,153,0.83917162685004,0.16082837314996,0.807809330628803,0.192190669371197,131_I16,LDM_12h,4.01424164673053,0.00126012828105901,0,238071,7469,4,4,4_LDM_12h,-2.69450094486453,-2.42720104012175,-1.57179039181783,-0.39619182400557,toxo_0,Gra15-,Rop16+,GM-Mac,LDM_12h_GM-Mac,4_GM-Mac,6,131_I16,1.50361541550765,-0.607823398519796
131,39574.548341307,5571,50481.1716381844,37772.2765914844,12708.8950467,4216,3027,1189,154,0.748244847845669,0.251755152154331,0.717979127134725,0.282020872865275,131_I17,LDM_12h,4.26166531719993,0.00125014585034921,0,239972,7496,4,4,4_LDM_12h,-2.77607145183729,1.8095878680756,-1.53606421129082,-2.44736814841807,toxo_0,Gra15-,Rop16+,GM-Mac,LDM_12h_GM-Mac,4_GM-Mac,6,131_I17,1.28366879265914,-0.761301186491293
131,753789.556862255,6849,876190.935656294,732878.884778294,143312.050878,8685,6167,2518,155,0.836437419007702,0.163562580992298,0.710074841681059,0.289925158318941,131_I18,LDM_12h,2.95070316595862,0.420732288720084,0,251704,6833,6,6,6_LDM_12h,3.01137011039725,4.59326697583489,2.37600921468404,1.90099095939623,toxo_3,Gra15-,Rop16-,GM-DC,LDM_12h_GM-DC,6_GM-DC,5,131_I18,-1.24803008992067,-0.842757847715658
131,636812.569613183,6179,626276.550229114,625036.627049114,1239.92318,5767,5613,154,156,0.99802016668268,0.00197983331732027,0.973296341251951,0.0267036587480492,131_I23,LDM_Lys3h,2.00454884437252,0,0,251936,6158,1,1,1_LDM_Lys3h,-4.26058881895806,-4.01523298470125,-2.02646928652204,-2.17164082215331,NA,NA,NA,GM-Mac,LDM_Lys3h_GM-Mac,1_GM-Mac,0,131_I23,2.38616637032637,1.46109536607142
131,531269.595779646,4661,514938.894429219,514776.782982219,162.111447,4137,4089,48,157,0.99968518313774,0.000314816862260311,0.988397389412618,0.0116026105873822,131_I24,LDM_Lys3h,2.71650624930284,1.09548594530927,0,251304,4623,0,0,0_LDM_Lys3h,4.07635050654382,3.96596234740968,4.9280415505623,2.02937324914656,NA,NA,NA,GM-DC,LDM_Lys3h_GM-DC,0_GM-DC,8,131_I24,-3.25931640822282,-1.12241652290944
131,358771.095700862,6580,348906.780857532,348802.912165532,103.868692,5565,5551,14,159,0.999702302455273,0.000297697544727319,0.99748427672956,0.00251572327044025,131_I4,ctrl,3.25776170434455,0.000399992000159997,0,250005,6562,1,1,1_ctrl,-3.24007365878565,0.708383808528008,-2.21996131604995,-4.14395507070708,NA,NA,NA,GM-Mac,ctrl_GM-Mac,1_GM-Mac,1,131_I4,2.47018817704329,0.924623059484619
131,177259.636282277,4890,169804.088178247,169741.981109447,62.1070688,3776,3769,7,160,0.99963424279435,0.000365757205649871,0.998146186440678,0.00185381355932203,131_I5,ctrl,3.57228553020174,0,0,246924,4877,1,1,1_ctrl,-3.79437022726101,-3.73539887054262,-1.59950152505815,-0.101550587957227,NA,NA,NA,GM-Mac,ctrl_GM-Mac,1_GM-Mac,1,131_I5,1.49327687066207,1.09693849403735
131,153922.53027175,5791,148495.849483749,148469.767200849,26.0822829,4294,4294,0,161,0.999824356822156,0.000175643177844202,1,0,131_I6,ctrl,3.32089578502606,0.00040662638354627,0,245926,5779,5,5,5_ctrl,-3.17610516037462,-3.08833761708238,-1.86211788570941,-2.27260321842203,NA,NA,NA,GM-Mac,ctrl_GM-Mac,5_GM-Mac,4,131_I6,2.70907572548995,0.046348127912241
131,246163.995438504,5868,258087.209788632,239991.106024632,18096.103764,5700,5054,646,163,0.929883763791238,0.070116236208762,0.886666666666667,0.113333333333333,131_I8,LDM_3h,2.76796186333521,0.000402878161586373,0,248214,5857,1,1,1_LDM_3h,-3.22268891694223,-4.12136860143762,-1.19445121302722,-4.06102681945823,toxo_3,Gra15-,Rop16-,GM-Mac,LDM_3h_GM-Mac,1_GM-Mac,4,131_I8,2.57066420357833,0.853791567872721
131,596466.690870762,5409,654149.822672179,582733.864029178,71415.958643,6062,4845,1217,164,0.89082629671706,0.10917370328294,0.799241174529858,0.200758825470142,131_I9,LDM_3h,2.88025620742037,0.759723910056314,0,251802,5398,0,0,0_LDM_3h,3.70140962218658,4.95876028103691,3.09996618285066,2.77060584670493,toxo_3,Gra15+,Rop16-,GM-DC,LDM_3h_GM-DC,0_GM-DC,8,131_I9,-2.22720977026811,-0.40664782803182
131,638604.658346966,5519,709685.894523164,622562.958834164,87122.935689,6375,5004,1371,165,0.877237329413828,0.122762670586172,0.784941176470588,0.215058823529412,131_J10,LDM_3h,2.6931038411962,0.000397595343363339,0,251512,5505,1,1,1_LDM_3h,-3.40421012314033,5.28144992035196,-2.08458867731479,0.950377407002309,toxo_3,Gra15+,Rop16-,GM-Mac,LDM_3h_GM-Mac,1_GM-Mac,0,131_J10,0.952696240359637,1.36683100778933
131,448031.730915283,5751,506536.584867547,433533.181890547,73003.402977,6399,4799,1600,166,0.855877334119727,0.144122665880273,0.749960931395531,0.250039068604469,131_J13,LDM_12h,3.40047513462406,0.777467801737728,0,250557,5730,6,6,6_LDM_12h,3.82568376889497,5.84293432084561,1.34224681754278,2.23637536540985,toxo_0,Gra15-,Rop16-,GM-DC,LDM_12h_GM-DC,6_GM-DC,5,131_J13,-1.267764651364,-0.950705912519735
131,264777.938662756,6683,383828.711229149,255862.751888149,127965.959341,8727,5611,3116,167,0.666606599253063,0.333393400746937,0.642947175432566,0.357052824567434,131_J14,LDM_12h,3.62879346199529,0,0,248589,6668,4,4,4_LDM_12h,-3.9718185521194,3.97862617953954,0.61472843645301,0.4635604094965,toxo_0,Gra15-,Rop16+,GM-DC,LDM_12h_GM-DC,4_GM-DC,6,131_J14,0.960662043505999,-0.752587941099447
131,1211725.68829477,6138,1340009.4259665,1178637.6482145,161371.777752,7141,5502,1639,168,0.879574147297055,0.120425852702945,0.77048032488447,0.22951967511553,131_J15,LDM_12h,2.41862558102925,0.523251239279251,0,254180,6116,0,0,0_LDM_12h,3.25685580244664,3.17597226750525,1.29686137481656,2.23979862344174,toxo_3,Gra15-,Rop16-,GM-DC,LDM_12h_GM-DC,0_GM-DC,0,131_J15,-1.05051132399431,-0.999054100920004
131,42575.8920198206,5949,44694.8932657131,40903.5858977131,3791.307368,3504,2997,507,169,0.915173589397328,0.0848264106026725,0.855308219178082,0.144691780821918,131_J16,LDM_12h,2.81698243771771,0.00125850539898816,0,238378,7519,4,4,4_LDM_12h,-2.39929689719589,-2.29123650397705,-0.82659646083963,-2.51962830704911,toxo_0,Gra15-,Rop16-,GM-Mac,LDM_12h_GM-Mac,4_GM-Mac,3,131_J16,1.93576577942977,-0.416849162985128
131,23776.374845299,4533,28675.0476871657,21656.3269100657,7018.7207771,2789,2100,689,170,0.75523246365022,0.24476753634978,0.7529580494801,0.2470419505199,131_J17,LDM_12h,8.12057533060701,0.00254174821442188,0,236058,8372,4,4,4_LDM_12h,-1.79638307070787,-1.65343228890817,-1.10926680833389,-1.84477427794936,toxo_0,Gra15-,Rop16-,GM-Mac,LDM_12h_GM-Mac,4_GM-Mac,6,131_J17,1.23687580865035,-0.696867015768332
131,419205.212967649,6182,487528.806204624,408212.262497624,79316.543707,7012,5186,1826,171,0.837309010877791,0.162690989122209,0.739589275527667,0.260410724472333,131_J18,LDM_12h,2.55797712583014,0.403327451474666,0,249921,6163,6,6,6_LDM_12h,3.11522163617043,5.5481064170208,2.08830992874564,2.28232301591361,toxo_0,Gra15+,Rop16+,GM-DC,LDM_12h_GM-DC,6_GM-DC,5,131_J18,-1.18804027993074,-0.989468005110067
131,187742.050222828,6080,177437.347655083,177346.088294483,91.2593606,4583,4576,7,172,0.99948568121759,0.000514318782409875,0.998472616190268,0.00152738380973162,131_J1,ctrl,6.02851731999667,0,0,247045,6062,1,1,1_ctrl,-3.99648619043774,-4.15236702806401,-1.84752751292182,-3.90872548274047,NA,NA,NA,GM-Mac,ctrl_GM-Mac,1_GM-Mac,4,131_J1,2.63469747346053,1.1329980226266
131,223154.468784762,5980,218626.712130763,218335.111890963,291.6002398,4936,4905,31,173,0.998666218610901,0.00133378138909938,0.99371961102107,0.00628038897893031,131_J20,LDM_Lys3h,1.63153241869948,0,0,248112,5958,5,5,5_LDM_Lys3h,-3.97384128863829,-3.93844051154419,-2.0662006030988,-3.92828057954112,NA,NA,NA,GM-Mac,LDM_Lys3h_GM-Mac,5_GM-Mac,4,131_J20,2.4574151400865,0.356182548593241
131,134030.925536767,2031,127053.197223259,126749.648942659,303.5482806,1386,1369,17,174,0.997610856812469,0.00238914318753115,0.987734487734488,0.0122655122655123,131_J21,LDM_Lys3h,3.99084800062257,0.00204339350446073,0,244691,2216,0,0,0_LDM_Lys3h,-1.36883592101357,3.08139876797201,-0.670874774311856,-2.4089581533292,NA,NA,NA,GM-Mac,LDM_Lys3h_GM-Mac,0_GM-Mac,1,131_J21,-2.43581958968034,-1.51566961090688
131,280102.335058544,6950,272452.295902678,272252.088287678,200.207615,5636,5609,27,176,0.999265164514996,0.00073483548500364,0.995209368346345,0.00479063165365507,131_J24,LDM_Lys3h,2.41844858115307,0.00685790817664358,0,247889,6766,5,5,5_LDM_Lys3h,-1.00265828906735,-3.79827502461911,-2.14456524953033,-3.95365358968169,NA,NA,NA,GM-Mac,LDM_Lys3h_GM-Mac,5_GM-Mac,9,131_J24,3.04082039635787,0.882470070760208
131,415355.574558381,6638,405034.093422461,404931.229841461,102.863581,5722,5707,15,177,0.999746037228296,0.000253962771703543,0.997378538972387,0.00262146102761272,131_J4,ctrl,3.83346934272625,0,0,249883,6623,1,1,1_ctrl,-4.18816700537888,-4.18299513450991,-2.16274600930919,-4.1037231289316,NA,NA,NA,GM-Mac,ctrl_GM-Mac,1_GM-Mac,0,131_J4,1.3019911412538,1.33134109098788
131,474679.753567494,5823,458653.648897867,458536.076886867,117.572011,4926,4917,9,178,0.999743658398265,0.000256341601734822,0.998172959805116,0.00182704019488429,131_J6,ctrl,4.17170567612683,0.944954787425078,0,250594,5809,0,0,0_ctrl,3.84986428320127,3.50713117248276,-2.01273517183719,1.97796770939751,NA,NA,NA,GM-DC,ctrl_GM-DC,0_GM-DC,8,131_J6,-2.25453516203752,-1.28277399819021
131,652888.098371206,6445,885429.369283854,638280.516744854,247148.852539,8618,5858,2760,180,0.720871182826365,0.279128817173635,0.679740078904618,0.320259921095382,131_J8,LDM_3h,2.63928935218586,0,0,250521,6420,2,2,2_LDM_3h,-4.22377995971738,-4.09963188899105,-2.08637403158655,-0.526048927912211,toxo_2,Gra15+,Rop16+,GM-Mac,LDM_3h_GM-Mac,2_GM-Mac,9,131_J8,0.626525676661822,1.19091213066454
131,38699.8949694823,5531,42219.2929005437,36888.6506331437,5330.6422674,3584,2980,604,181,0.873739186490938,0.126260813509062,0.831473214285714,0.168526785714286,131_J9,LDM_3h,4.45886843326253,0.00126111886465672,0,237884,7493,5,5,5_LDM_3h,-2.51312016259214,-2.10642106840946,-1.5178378997733,1.14857638130206,toxo_3,Gra15-,Rop16-,GM-Mac,LDM_3h_GM-Mac,5_GM-Mac,4,131_J9,3.0646784667314,0.192634377073008
131,318297.803323499,6013,329551.100367001,306462.562332001,23088.538035,6236,5131,1105,182,0.929939429699104,0.0700605703008962,0.822803078896729,0.177196921103271,131_K10,LDM_3h,4.55344019709418,0,0,249672,5996,1,1,1_LDM_3h,-4.19165884734951,0.451247185576312,-1.92098605358008,-0.572253081564013,toxo_3,Gra15-,Rop16-,GM-Mac,LDM_3h_GM-Mac,1_GM-Mac,7,131_K10,-2.45188387591234,2.34480128009196
131,478052.889839618,5664,492086.521259842,459720.118830842,32366.402429,5783,5070,713,183,0.934226195941853,0.065773804058147,0.876707591215632,0.123292408784368,131_K11,LDM_3h,3.68858759873114,0.604446715666508,0,250477,5649,0,0,0_LDM_3h,3.2942639488855,2.79430537205734,1.42810984047933,3.07424572436532,toxo_3,Gra15-,Rop16-,GM-DC,LDM_3h_GM-DC,0_GM-DC,8,131_K11,-2.16565390784135,-0.620520141531271
131,932997.164963919,6312,984698.193619537,900862.972180537,83835.221439,6919,5617,1302,185,0.914862013577135,0.0851379864228652,0.811822517704871,0.188177482295129,131_K14,LDM_12h,3.70413482128175,0.711044951026581,0,252586,6284,0,0,0_LDM_12h,3.34717245255948,4.80008852854935,0.780599471590757,2.30260856998717,toxo_3,Gra15-,Rop16-,GM-DC,LDM_12h_GM-DC,0_GM-DC,5,131_K14,-2.01562293726793,-1.08869173805837
131,56215.444018643,6847,58089.1915552787,52288.0624245787,5801.1291307,4575,3935,640,186,0.900134104548872,0.0998658954511278,0.860109289617486,0.139890710382514,131_K15,LDM_12h,6.78614001649593,0.00207426705773515,0,241049,7418,4,4,4_LDM_12h,-2.30536674097805,1.95996991472789,-1.66794257091929,2.60870973011698,toxo_2,Gra15-,Rop16-,GM-Mac,LDM_12h_GM-Mac,4_GM-Mac,6,131_K15,0.942434823924395,-0.831945326734823
131,54198.1821325949,5680,71876.0161450571,50169.2482689571,21706.7678761,4752,3459,1293,187,0.697997064385256,0.302002935614744,0.72790404040404,0.27209595959596,131_K16,LDM_12h,6.81825446277763,0.0486636220708243,0,240426,6776,4,4,4_LDM_12h,0.73124790610482,3.06134364038546,-1.38473662659368,2.48954043879705,toxo_3,Gra15-,Rop16-,GM-DC,LDM_12h_GM-DC,4_GM-DC,6,131_K16,1.18011502068648,-0.674822714735312
131,33509.5448640808,6261,39147.2476107407,31153.6388991407,7993.6087116,3942,3047,895,188,0.795806622445486,0.204193377554514,0.772957889396246,0.227042110603754,131_K18,LDM_12h,6.47446298360673,0.00167401839746219,0,238946,8322,4,4,4_LDM_12h,-2.36216939610446,0.880485405036231,-1.57611849804187,-2.27274319503651,toxo_0,Gra15-,Rop16+,GM-Mac,LDM_12h_GM-Mac,4_GM-Mac,6,131_K18,1.03840104382643,-0.623148467947287
131,466436.958786052,6253,455298.214347206,455008.440159206,289.774188,5358,5323,35,189,0.999363550791835,0.000636449208164522,0.993467711832773,0.00653228816722658,131_K19,LDM_Lys3h,2.8618313344511,0.0147757677409049,0,250410,6231,2,2,2_LDM_Lys3h,-0.542244856704625,-0.167402026397265,-2.07393463000519,2.26139385201859,NA,NA,NA,GM-Mac,LDM_Lys3h_GM-Mac,2_GM-Mac,9,131_K19,0.066584086829516,1.27866003234263
131,175050.585563536,6449,163674.033050321,163084.015950321,590.0171,5247,5202,45,190,0.996395169783477,0.00360483021652311,0.991423670668954,0.00857632933104631,131_K1,ctrl,5.11322119271134,0,0,242846,6181,1,1,1_ctrl,-3.72220865371719,-2.31328833735547,-1.89363261236165,-3.73071711168265,NA,NA,NA,GM-Mac,ctrl_GM-Mac,1_GM-Mac,1,131_K1,2.17067173760543,1.68696567733164
131,407150.620642154,6123,383707.148576573,383361.678043573,345.470533,5093,5065,28,191,0.999099650516594,0.000900349483405721,0.994502258001178,0.00549774199882191,131_K20,LDM_Lys3h,6.29516550572251,0.883388687015989,0,249607,6028,0,0,0_LDM_Lys3h,3.8615085001237,2.73891546190301,3.42608676477387,2.34082458646198,NA,NA,NA,GM-DC,LDM_Lys3h_GM-DC,0_GM-DC,2,131_K20,-3.2323116894423,-1.74424603264455
131,132609.708791375,6281,128449.504981812,128198.116440312,251.3885415,4912,4869,43,192,0.998042899880886,0.00195710011911371,0.991245928338762,0.00875407166123779,131_K21,LDM_Lys3h,4.21330218837144,0.000406806689529203,0,245817,6297,5,5,5_LDM_Lys3h,-3.25707056639144,-2.89318961284126,-1.86377907130094,-3.28942064013597,NA,NA,NA,GM-Mac,LDM_Lys3h_GM-Mac,5_GM-Mac,4,131_K21,2.90335587304244,0.458072367500025
131,325904.751293654,6115,312772.212900085,312695.614183085,76.598717,5168,5155,13,194,0.999755097435639,0.000244902564360694,0.997484520123839,0.00251547987616099,131_K4,ctrl,4.8407481665663,0,0,249414,6098,1,1,1_ctrl,-3.829207285231,-0.314773578893527,-1.8373448702612,-3.92802844070367,NA,NA,NA,GM-Mac,ctrl_GM-Mac,1_GM-Mac,3,131_K4,1.61833742898116,1.21036231834765
131,138742.652070579,5312,132691.794476131,132632.909876831,58.8845993,4122,4117,5,195,0.9995562302889,0.0004437697110999,0.99878699660359,0.00121300339640951,131_K5,ctrl,4.22628973887361,0.000407205915887546,0,245576,5318,1,1,1_ctrl,-3.25181373302696,-3.3159150224085,-1.93431626424395,-3.40632812806928,NA,NA,NA,GM-Mac,ctrl_GM-Mac,1_GM-Mac,1,131_K5,2.27143529694686,1.39447453935023
131,280730.557972942,4867,269945.811110158,269853.916532158,91.894578,4045,4034,11,196,0.999659581389235,0.000340418610765182,0.997280593325093,0.00271940667490729,131_K6,ctrl,4.69799540072556,0,0,248742,4850,1,1,1_ctrl,-3.70479349317676,-3.7860177779566,-1.35281469046771,-3.78329737785962,NA,NA,NA,GM-Mac,ctrl_GM-Mac,1_GM-Mac,0,131_K6,2.20885208886275,0.609020504544931
131,309510.553782912,4743,393830.599411263,291247.195875263,102583.403536,5037,3929,1108,197,0.739524039804546,0.260475960195454,0.780027794322017,0.219972205677983,131_K7,LDM_3h,5.06358455808666,0.613270696883944,0,249482,4738,0,0,0_LDM_3h,3.4883639627086,3.39765726365336,2.38028742810452,1.99769187283759,toxo_2,Gra15-,Rop16+,GM-DC,LDM_3h_GM-DC,0_GM-DC,1,131_K7,-2.57998582083574,-0.987539675642294
